"DATA_YEAR","WEAPON_ID","OFFENSE_ID","NIBRS_WEAPON_ID"
2019,12,144120682,28172469
2019,12,144120685,28172470
2019,12,144120686,28172471
2019,12,144120693,28172475
2019,12,144120700,28172476
2019,12,144120702,28172478
2019,12,144120709,28172481
2019,12,144125248,28168472
2019,12,144120717,28172483
2019,3,144120722,28172485
2019,22,144120721,28172484
2019,12,144120724,28172486
2019,3,144120726,28172487
2019,12,144120734,28172489
2019,12,144120735,28172490
2019,12,144120739,28172491
2019,12,144120741,28172492
2019,12,144120742,28172493
2019,22,144120744,28172494
2019,12,145117296,28448278
2019,12,145117369,28448304
2019,12,145117376,28448308
2019,11,142129323,27580983
2019,12,143135516,27886814
2019,12,143135517,27886817
2019,12,143125890,27880272
2019,20,143125938,27880295
2019,12,143135558,27886830
2019,3,143125946,27880297
2019,12,143135589,27886843
2019,12,143135621,27886858
2019,12,143135629,27880300
2019,12,143125969,27880301
2019,12,143135635,27886866
2019,22,143135639,27886868
2019,12,143135646,27886872
2019,12,143125972,27880302
2019,12,143125973,27880303
2019,2,143125979,27880304
2019,12,143135678,27886886
2019,12,143135688,27886892
2019,12,143125987,27880306
2019,18,143125990,27880307
2019,18,143125995,27880308
2019,12,143125997,27880309
2019,19,143125999,27880310
2019,12,143126003,27880311
2019,12,143126006,27880312
2019,12,143126016,27880314
2019,22,143126017,27880315
2019,3,142129417,27581020
2019,2,142129419,27581022
2019,2,142129413,27581018
2019,3,142129435,27581033
2019,3,142129503,27581063
2019,20,142129521,27581070
2019,20,145122308,28457796
2019,12,145117293,28448276
2019,12,145117328,28448291
2019,3,145117408,28448318
2019,12,145122351,28457815
2019,20,142129337,27580992
2019,2,146744693,29084549
2019,22,146744694,29084550
2019,22,142129353,27580996
2019,12,143136494,27891802
2019,10,143125912,27880281
2019,12,143125913,27880284
2019,2,145117334,28448293
2019,12,145122338,28457810
2019,12,145122347,28457814
2019,12,145122346,28457813
2019,9,145122346,28457812
2019,12,145117423,28448323
2019,3,145122354,28457816
2019,12,145122358,28457817
2019,12,145122362,28457819
2019,12,145122368,28457820
2019,12,145122371,28457822
2019,22,145122370,28457821
2019,12,145122379,28457823
2019,22,145117619,28457824
2019,12,145117622,28448411
2019,12,145122386,28457825
2019,12,145122389,28457826
2019,12,145122391,28457827
2019,12,145122394,28457828
2019,12,145122397,28457829
2019,3,145122400,28457831
2019,3,145122398,28457830
2019,12,145122408,28457832
2019,12,145122413,28457834
2019,9,145122414,28457835
2019,12,145122415,28457836
2019,22,145117660,28448428
2019,18,145122418,28457837
2019,3,145122420,28457838
2019,12,145122425,28457839
2019,12,145122430,28457840
2019,9,145122433,28448432
2019,20,145122434,28457841
2019,9,145122449,28457842
2019,12,145122454,28457843
2019,12,145122461,28457845
2019,12,143125922,27880287
2019,12,142129387,27581010
2019,9,142129296,27580970
2019,12,142129471,27581049
2019,22,142129309,27580975
2019,22,142129312,27580977
2019,18,143135512,27886813
2019,22,146747361,29084552
2019,3,146744712,29084560
2019,3,146744711,29084559
2019,23,146744789,29084587
2019,12,146747421,29079618
2019,12,146747429,29079624
2019,12,146744813,29084600
2019,18,146744813,29084599
2019,12,146744815,29084601
2019,12,146744824,29084603
2019,12,146744825,29084604
2019,12,146744826,29084605
2019,12,146744906,29084635
2019,12,146744915,29084638
2019,12,146744917,29084639
2019,12,146744927,29084643
2019,12,146744930,29084645
2019,12,146744985,29084661
2019,19,146744984,29084660
2019,12,146756026,29087120
2019,12,146756027,29087121
2019,12,146744992,29084664
2019,20,146745001,29084668
2019,12,146745009,29084670
2019,18,146745012,29084671
2019,12,146745015,29087131
2019,12,146745019,29084672
2019,12,146756061,29087133
2019,22,146745030,29084674
2019,3,146745033,29084675
2019,3,146745034,29084676
2019,12,146745035,29084677
2019,12,146745036,29084678
2019,12,146745037,29084679
2019,12,146745040,29084680
2019,12,146745041,29084681
2019,12,146745043,29084682
2019,12,146745048,29084685
2019,12,146745049,29084686
2019,12,146745051,29084687
2019,18,146745056,29084690
2019,12,146745055,29084689
2019,2,146745057,29084691
2019,2,146745059,29084692
2019,12,146745061,29084693
2019,12,146745064,29084694
2019,12,146745075,29084695
2019,24,146745076,29084696
2019,22,146745077,29084697
2019,12,146745085,29084698
2019,12,146745093,29084699
2019,12,146745094,29084700
2019,2,146745095,29084701
2019,9,146745096,29084702
2019,22,146745097,29084703
2019,12,146745100,29084704
2019,12,146745102,29084705
2019,20,146745104,29084706
2019,12,146745113,29084707
2019,3,146745115,29084708
2019,12,146745118,29084709
2019,12,146745129,29084711
2019,18,146745138,29084712
2019,12,146744658,29084538
2019,12,136132019,25323465
2019,12,136132028,25319645
2019,12,136125405,25314374
2019,12,136132049,25314375
2019,12,136130726,25319679
2019,12,136130761,25319699
2019,18,136130820,25314419
2019,12,136130843,25314427
2019,12,136130877,25323532
2019,12,136132339,25319769
2019,12,144120626,28172445
2019,3,144125041,28168383
2019,12,138501925,26027733
2019,12,138494795,26022642
2019,3,138503272,26028166
2019,12,138494843,26028167
2019,18,138494602,26022557
2019,12,138494639,26022573
2019,22,138494677,26022591
2019,12,138494694,26021459
2019,12,138494615,26022564
2019,3,138500320,26021437
2019,12,138500343,26021448
2019,12,138500342,26021447
2019,20,138494690,26027281
2019,12,138494691,26022600
2019,12,138494717,26022609
2019,20,138494728,26022613
2019,12,138494735,26022614
2019,12,138500414,26021474
2019,12,138500413,26021473
2019,12,138494741,26022616
2019,12,138494742,26022617
2019,20,138494746,26022618
2019,9,138500473,26022657
2019,12,138494849,26022668
2019,12,138494859,26022670
2019,22,138494861,26022672
2019,22,138494860,26022671
2019,20,138494862,26028177
2019,12,138503305,26028183
2019,22,138494867,26022673
2019,19,138494868,26022674
2019,19,138494869,26022675
2019,12,138494870,26022676
2019,12,138494871,26022677
2019,12,138494872,26022678
2019,19,138494876,26022679
2019,12,138494879,26022681
2019,12,138494880,26022682
2019,12,138494882,26022683
2019,12,138494883,26022684
2019,12,138494885,26022685
2019,20,138503330,26028199
2019,12,138494889,26022688
2019,12,138494890,26022689
2019,19,138494896,26022690
2019,12,138494898,26022691
2019,11,138503351,26028210
2019,12,138494905,26022692
2019,20,138494912,26022693
2019,12,138494918,26022695
2019,12,138494919,26022696
2019,12,138494922,26022697
2019,12,138494923,26022698
2019,12,138494927,26022700
2019,12,138494931,26022701
2019,12,138494935,26022702
2019,12,138494936,26022703
2019,20,138494939,26022704
2019,12,138494951,26022707
2019,12,138494953,26022708
2019,12,138494954,26022709
2019,12,138494955,26022710
2019,12,138494956,26022711
2019,12,138494957,26022712
2019,20,138494959,26022713
2019,3,138494961,26022714
2019,9,138494973,26022716
2019,20,138494974,26022717
2019,9,138494976,26022718
2019,3,138494978,26022719
2019,19,138494981,26022720
2019,12,138494982,26022721
2019,18,138494984,26022722
2019,12,138494988,26022723
2019,12,138494989,26022724
2019,20,138494990,26022725
2019,12,138494991,26022726
2019,20,138494992,26022727
2019,20,138495002,26022728
2019,12,138495003,26022729
2019,12,138495004,26022730
2019,12,138495005,26022731
2019,12,138495020,26022735
2019,12,138495021,26022736
2019,12,138495026,26022737
2019,3,138485448,26021444
2019,12,138485468,26027264
2019,18,138503008,26028091
2019,22,138503007,26028090
2019,12,138503009,26028092
2019,12,138503010,26028093
2019,12,138503012,26028094
2019,12,138503013,26028095
2019,10,138503013,26028096
2019,18,138503035,26028099
2019,12,138503036,26028100
2019,12,138503040,26028101
2019,12,138503041,26028102
2019,12,138503045,26028103
2019,12,138503048,26028104
2019,12,138503051,26028105
2019,12,138503054,26028106
2019,12,138503055,26028107
2019,12,138503063,26028108
2019,12,138503073,26028110
2019,12,138503079,26028113
2019,18,138503079,26028112
2019,20,138503081,26028114
2019,12,138503083,26028115
2019,12,138503086,26028116
2019,12,138503091,26028117
2019,2,138503093,26028118
2019,12,138503094,26028119
2019,12,138503096,26028120
2019,12,138503105,26028123
2019,12,138503115,26028125
2019,12,138503117,26028127
2019,12,138503119,26028128
2019,20,138503121,26028130
2019,12,138503125,26028131
2019,12,138503135,26028132
2019,12,138503136,26028133
2019,12,138503138,26028134
2019,12,138503147,26028137
2019,10,138503148,26028138
2019,12,138503156,26028139
2019,19,138503161,26028140
2019,12,138503164,26028141
2019,12,138503166,26028142
2019,12,138503170,26028143
2019,18,138503173,26028144
2019,12,138503174,26028145
2019,12,138503179,26028146
2019,12,138503224,26028147
2019,22,138503228,26028148
2019,12,138503236,26028149
2019,12,138503237,26028150
2019,19,138503241,26028151
2019,20,138503247,26028153
2019,12,138494637,26022572
2019,12,138485475,26027265
2019,11,138494674,26027268
2019,12,138485483,26027269
2019,12,138500354,26021454
2019,18,138485487,26027271
2019,12,138494684,26022595
2019,12,138485501,26027277
2019,12,138494696,26022601
2019,10,138485524,26027286
2019,12,138485531,26027288
2019,2,138500386,26021466
2019,12,138485556,26027292
2019,12,138485566,26027295
2019,12,138494737,26022615
2019,18,138485582,26027298
2019,12,138485583,26027299
2019,12,138485587,26027300
2019,12,138485589,26027301
2019,12,138485590,26027302
2019,12,138485596,26027303
2019,18,138485602,26027304
2019,12,138485603,26027305
2019,12,138485605,26027306
2019,12,138485606,26027307
2019,18,138485608,26027308
2019,12,138485611,26027309
2019,9,138485613,26027310
2019,12,138485619,26027311
2019,12,138485620,26027312
2019,12,138485621,26027313
2019,9,138485623,26027314
2019,3,138485626,26027316
2019,12,138485627,26027317
2019,12,138485628,26027318
2019,12,138485629,26027319
2019,12,138485631,26027320
2019,5,138485634,26027321
2019,12,138485639,26027322
2019,12,138485640,26027323
2019,12,138485641,26027324
2019,12,138485647,26027325
2019,12,138485648,26027326
2019,12,138485649,26027327
2019,12,138485652,26027328
2019,20,138485660,26027331
2019,12,138485663,26027332
2019,12,138485670,26027333
2019,18,138485674,26027334
2019,20,138485679,26027335
2019,19,138485681,26027336
2019,4,138485683,26027337
2019,12,138485686,26027338
2019,12,138485692,26027340
2019,18,138485692,26027339
2019,20,138485693,26027341
2019,20,138485701,26027344
2019,18,138485704,26027345
2019,12,138485706,26027346
2019,12,138485707,26027347
2019,12,138485711,26027349
2019,20,138485715,26027350
2019,20,138485724,26027351
2019,12,138485728,26027352
2019,12,138485731,26027353
2019,12,138485732,26027354
2019,12,138485736,26027355
2019,12,138485737,26027356
2019,12,138485743,26027357
2019,12,138485746,26027358
2019,12,138485747,26027359
2019,12,138485749,26027360
2019,12,138485751,26027361
2019,12,138485752,26027362
2019,9,138485753,26027363
2019,18,138485754,26027364
2019,20,138485758,26027365
2019,9,138485759,26027366
2019,12,138485761,26027367
2019,9,138485763,26027368
2019,12,138485764,26027369
2019,12,138485768,26027370
2019,12,138485776,26027371
2019,12,138485778,26027372
2019,12,138485780,26027373
2019,12,138485783,26027374
2019,18,138485785,26027375
2019,12,138485785,26027376
2019,12,138485786,26027377
2019,12,138485788,26027378
2019,12,138485790,26027379
2019,12,138485791,26027380
2019,20,138485793,26027381
2019,18,138485795,26027382
2019,12,138485795,26027383
2019,9,138485797,26027384
2019,22,138485798,26027385
2019,12,138485800,26027387
2019,12,138485803,26027389
2019,2,138485804,26027390
2019,18,138485806,26027391
2019,12,138485811,26027394
2019,12,138485813,26027395
2019,22,138485814,26027396
2019,12,138485819,26027398
2019,12,138485822,26027400
2019,18,138485823,26027401
2019,12,138485824,26027402
2019,12,138485825,26027403
2019,11,138485826,26027404
2019,12,138485829,26027405
2019,12,138485831,26027406
2019,12,138485835,26027407
2019,18,138485845,26027408
2019,12,138485849,26027409
2019,20,138485851,26027410
2019,20,138485853,26027411
2019,9,138485858,26027412
2019,12,138485861,26027413
2019,12,138485864,26027415
2019,12,138485870,26027416
2019,22,138485872,26027417
2019,12,138485883,26027418
2019,12,138485884,26027419
2019,18,138485889,26027421
2019,18,138485888,26027420
2019,12,138485894,26027422
2019,12,138485898,26027424
2019,12,138485896,26027423
2019,20,138485901,26027426
2019,12,138485903,26027427
2019,12,138485904,26027428
2019,12,138485905,26027429
2019,12,138485907,26027430
2019,12,138485910,26027431
2019,12,138485917,26027432
2019,12,138485936,26027433
2019,10,138485936,26027434
2019,12,138485938,26027435
2019,12,138485939,26027436
2019,12,138485940,26027437
2019,12,138485941,26027438
2019,12,138485944,26027439
2019,12,138485945,26027440
2019,3,138485946,26027441
2019,12,138485955,26027444
2019,12,138485956,26027445
2019,19,138485957,26027446
2019,12,138485958,26027447
2019,12,138485962,26027448
2019,12,138485964,26027449
2019,12,138485973,26027450
2019,12,138485978,26027451
2019,12,138485979,26027452
2019,12,138485986,26027453
2019,20,138485989,26027455
2019,11,138485990,26027456
2019,20,138485992,26027457
2019,12,138485998,26027458
2019,12,138485999,26027459
2019,22,138486002,26027460
2019,12,138486005,26027461
2019,12,138486008,26027462
2019,12,138486012,26027463
2019,12,138486014,26027464
2019,20,138486018,26027465
2019,20,138486019,26027466
2019,12,138486022,26027467
2019,10,138486027,26027469
2019,22,138486029,26027470
2019,12,138486030,26027471
2019,12,138486033,26027473
2019,12,138486035,26027475
2019,9,138486034,26027474
2019,19,138486037,26027476
2019,12,138486047,26027478
2019,12,138486048,26027479
2019,12,138486051,26027480
2019,20,138486053,26027481
2019,12,138486057,26027482
2019,12,138486060,26027483
2019,12,138486063,26027484
2019,12,138486065,26027485
2019,19,138486071,26027487
2019,12,138486078,26027489
2019,12,138486079,26027490
2019,12,138486080,26027491
2019,12,138486085,26027492
2019,12,138486086,26027493
2019,12,138486087,26027494
2019,12,138486094,26027495
2019,3,138486097,26027496
2019,12,138486101,26027497
2019,12,138486102,26027498
2019,12,138486105,26027499
2019,12,138486112,26027500
2019,2,138486124,26027501
2019,12,138486133,26027502
2019,12,138501144,26027503
2019,12,138501148,26027504
2019,19,138501149,26027505
2019,9,138501154,26027507
2019,18,138501158,26027508
2019,12,138501161,26027509
2019,12,138501162,26027510
2019,12,138501165,26027511
2019,20,138501168,26027512
2019,12,138501174,26027513
2019,12,138501175,26027514
2019,12,138501177,26027515
2019,12,138501179,26027516
2019,12,138501181,26027517
2019,12,138501182,26027518
2019,9,138501184,26027520
2019,22,138501189,26027523
2019,12,138501193,26027525
2019,22,138501195,26027526
2019,20,138501199,26027528
2019,12,138501197,26027527
2019,12,138501200,26027529
2019,18,138501201,26027530
2019,3,138501206,26027532
2019,18,138501207,26027533
2019,12,138501228,26027534
2019,12,138501229,26027535
2019,12,138501237,26027536
2019,22,138501239,26027537
2019,12,138501246,26027538
2019,12,138501248,26027539
2019,18,138501250,26027540
2019,12,138501250,26027541
2019,12,138501256,26027542
2019,12,138501259,26027544
2019,18,138501259,26027543
2019,12,148246329,29486823
2019,2,148256200,29491778
2019,20,148246370,29486840
2019,12,148251202,29496775
2019,12,148251207,29496778
2019,12,148256213,29491786
2019,9,148246412,29486862
2019,18,148246413,29486863
2019,12,148246438,29496781
2019,12,148246439,29486875
2019,12,148251216,29496784
2019,12,148246468,29486890
2019,3,148246467,29486889
2019,12,148246471,29486891
2019,12,148246472,29486892
2019,12,148246489,29486899
2019,9,148246487,29486898
2019,2,148246493,29486900
2019,22,148246503,29486906
2019,12,146744665,29079585
2019,12,146744720,29079600
2019,12,146747381,29079605
2019,12,146744735,29084566
2019,12,146755939,29084567
2019,2,146747398,29079608
2019,12,146747408,29079612
2019,12,146755943,29084581
2019,12,146747418,29079616
2019,3,146744796,29084590
2019,2,146747424,29079619
2019,2,146744797,29079620
2019,3,146744798,29079622
2019,12,146744821,29084602
2019,12,146755957,29087100
2019,18,146744841,29084609
2019,12,146744844,29084610
2019,3,146744847,29084611
2019,12,146744854,29084616
2019,12,146744858,29084617
2019,12,146744860,29084618
2019,12,146744861,29084619
2019,22,146744875,29084624
2019,2,146744889,29084628
2019,12,146744898,29084631
2019,3,146744904,29084634
2019,22,146744903,29084633
2019,12,146744922,29084641
2019,21,146744925,29084642
2019,12,148246318,29486820
2019,9,148246346,29486831
2019,3,148246361,29486835
2019,20,148246365,29486836
2019,12,148246366,29486837
2019,12,148246338,29486826
2019,9,148246344,29486830
2019,12,148251191,29496767
2019,12,148256202,29496768
2019,18,148251193,29496769
2019,3,148246372,29486841
2019,22,148251194,29496770
2019,12,148246377,29486843
2019,20,148256206,29491779
2019,10,148246388,29491783
2019,12,148251205,29496776
2019,12,148246407,29486857
2019,12,148246416,29491787
2019,12,148246420,29486866
2019,12,148246430,29486872
2019,12,148256186,29491771
2019,12,148246333,29486825
2019,12,148246369,29486839
2019,18,148246376,29486842
2019,12,148256207,29486845
2019,12,148246379,29491780
2019,19,148251203,29486848
2019,12,148246398,29486850
2019,9,148246406,29486856
2019,12,148246409,29486858
2019,12,148246410,29486859
2019,12,148246411,29486861
2019,12,148251210,29496780
2019,18,148246424,29486868
2019,18,148246426,29486869
2019,12,148246427,29486870
2019,12,148251212,29496782
2019,12,148246454,29496783
2019,12,148246460,29486884
2019,12,148246462,29486886
2019,12,148246465,29486888
2019,12,148246477,29486894
2019,12,131752340,24199985
2019,22,131752479,24200034
2019,12,131752483,24200036
2019,10,131752522,24200053
2019,2,136130118,25323245
2019,12,136131505,25323247
2019,22,136131510,25319472
2019,3,136125048,25323254
2019,22,136125053,25323259
2019,3,136131526,25319481
2019,12,136125057,25314235
2019,12,136125058,25323266
2019,9,136130641,25323453
2019,12,136130644,25323454
2019,20,136132002,25319638
2019,22,136131578,25319499
2019,9,136130199,25323283
2019,12,136130201,25323286
2019,12,136131616,25319510
2019,12,136131625,25314265
2019,12,136125137,25323308
2019,21,136131674,25319526
2019,12,136131694,25323328
2019,18,136131694,25323327
2019,12,136130304,25323326
2019,12,136125162,25314276
2019,12,136130367,25323352
2019,18,136125208,25314297
2019,12,136131798,25323372
2019,12,136125227,25323375
2019,12,136131843,25319580
2019,20,136132001,25323459
2019,22,136132030,25319646
2019,12,136130685,25319657
2019,19,136130685,25323471
2019,12,136132075,25319664
2019,12,136132084,25314387
2019,12,136130732,25323493
2019,12,136130739,25314397
2019,2,136130774,25323502
2019,12,136125495,25319704
2019,12,136125502,25314404
2019,12,136130790,25323507
2019,12,136125518,25314409
2019,2,136132038,25323467
2019,12,136132057,25314379
2019,12,136125439,25323492
2019,18,136130741,25323495
2019,11,136132127,25319692
2019,12,136132139,25319693
2019,12,136132175,25319712
2019,12,136125536,25319717
2019,12,136130821,25314421
2019,12,136130836,25323517
2019,20,136130850,25314431
2019,12,136125573,25319732
2019,12,136130871,25314443
2019,12,136125595,25314449
2019,12,136125619,25314459
2019,21,136130911,25323540
2019,12,136130910,25314460
2019,12,136132301,25319751
2019,18,136130942,25323552
2019,12,136125661,25314471
2019,12,136130976,25323560
2019,12,136125040,25314228
2019,12,136131517,25319476
2019,12,136131521,25319479
2019,12,136130148,25323262
2019,12,136130153,25323265
2019,18,136131537,25314238
2019,12,136125065,25314242
2019,12,136130179,25323276
2019,12,136125070,25314249
2019,12,136125074,25314253
2019,12,136125092,25319501
2019,3,136130213,25323291
2019,12,136130222,25323294
2019,12,136130237,25323302
2019,22,136125116,25314259
2019,22,136131649,25319519
2019,12,136130267,25323311
2019,12,136130278,25323315
2019,10,136130281,25323317
2019,12,136131682,25319528
2019,2,136130303,25319530
2019,12,136131696,25323330
2019,12,136130307,25323329
2019,12,136131700,25319534
2019,12,136130322,25319535
2019,12,136130326,25323337
2019,12,136130356,25323350
2019,3,136125200,25314293
2019,12,136131787,25319563
2019,12,136131809,25319571
2019,22,136125234,25323378
2019,9,136130442,25323379
2019,9,136130441,25319579
2019,3,136130463,25314307
2019,20,140568496,27066179
2019,3,140568495,27066178
2019,12,140561169,27061513
2019,12,138500493,26021508
2019,12,138503288,26028173
2019,12,140561151,27061508
2019,9,140568543,27066202
2019,9,140568542,27066201
2019,2,140571188,27061519
2019,20,140571220,27061525
2019,12,140571236,27061532
2019,9,140568640,27061537
2019,12,140571257,27061540
2019,12,140571266,27061542
2019,20,140568687,27066234
2019,12,140571282,27061547
2019,12,140571289,27061549
2019,19,140571297,27061553
2019,9,140571305,27061556
2019,20,140571323,27061560
2019,12,140571341,27061563
2019,12,140571348,27061567
2019,12,140568798,27066259
2019,2,140571363,27061571
2019,12,140571368,27061572
2019,12,140571369,27061573
2019,18,140571371,27061574
2019,19,140571372,27061575
2019,12,140568867,27066276
2019,20,140568871,27066277
2019,2,140571391,27061583
2019,18,140571394,27061584
2019,12,140571396,27061585
2019,12,140571397,27061586
2019,12,140571398,27061587
2019,9,140571399,27061588
2019,12,140571400,27061589
2019,12,140568955,27066306
2019,3,140568965,27066309
2019,12,140571407,27061592
2019,18,140571413,27061594
2019,12,140571423,27061600
2019,18,140571423,27061599
2019,12,140569015,27066325
2019,12,140571427,27061601
2019,12,140571429,27061602
2019,12,140571436,27061603
2019,12,140571447,27061606
2019,12,140571451,27061608
2019,12,140571457,27061610
2019,12,140571456,27061609
2019,12,140571458,27061611
2019,12,140571460,27061612
2019,12,140571462,27061613
2019,2,140571466,27061616
2019,12,140571483,27061621
2019,9,140571485,27061622
2019,22,140571487,27061623
2019,10,140571494,27061624
2019,3,140571503,27061626
2019,3,140571502,27061625
2019,12,140571505,27061627
2019,12,140571513,27061628
2019,12,140571514,27061629
2019,22,140571529,27061633
2019,2,140571542,27061635
2019,12,140571545,27061636
2019,18,140571566,27061642
2019,12,140571567,27061643
2019,12,140571585,27061645
2019,20,140571587,27061646
2019,2,140571600,27061648
2019,12,140571604,27061650
2019,12,140571606,27061651
2019,12,140571613,27061653
2019,12,140571619,27061654
2019,12,140571635,27061657
2019,12,140571637,27061658
2019,12,140571641,27061659
2019,12,140571650,27061660
2019,12,140571652,27061661
2019,12,140571654,27061662
2019,12,140571659,27061663
2019,20,140571661,27061664
2019,12,140571667,27061665
2019,12,140571668,27061666
2019,10,140571683,27061667
2019,12,140571689,27061668
2019,12,140571690,27061669
2019,12,140571698,27061670
2019,12,140571702,27061672
2019,18,140571704,27061673
2019,12,140571708,27061674
2019,12,140571711,27061676
2019,12,140571710,27061675
2019,12,140571716,27061677
2019,12,140571718,27061678
2019,18,140571719,27061679
2019,12,140571732,27061680
2019,12,140571735,27061681
2019,12,140571738,27061682
2019,12,140571747,27061683
2019,9,140571749,27061684
2019,12,140571751,27061685
2019,12,140571755,27061686
2019,22,140571758,27061687
2019,22,140571759,27061688
2019,12,140571762,27061689
2019,12,140571771,27061690
2019,12,140571774,27061691
2019,12,140571776,27061692
2019,12,140571779,27061693
2019,12,140571781,27061694
2019,10,140571782,27061696
2019,9,140571782,27061695
2019,12,140571783,27061697
2019,22,140571799,27061700
2019,12,140571814,27061702
2019,12,140571821,27061703
2019,12,140571827,27061706
2019,12,140571831,27061708
2019,2,140571834,27061711
2019,19,140571835,27061712
2019,9,140571839,27061714
2019,12,140571841,27061715
2019,21,140571846,27061716
2019,12,140571849,27061717
2019,12,140571850,27061718
2019,12,140571859,27061719
2019,12,140571871,27061720
2019,12,140571875,27061722
2019,12,140571885,27061723
2019,12,140571887,27061724
2019,12,140571888,27061725
2019,10,140571899,27061729
2019,12,140571898,27061728
2019,12,140571900,27061730
2019,3,140571904,27061731
2019,12,140571906,27061732
2019,12,140571908,27061733
2019,12,140571914,27061734
2019,12,140571916,27061735
2019,12,140571917,27061736
2019,12,140571918,27061737
2019,12,140571919,27061738
2019,12,140571922,27061739
2019,12,140571923,27061740
2019,20,140571930,27061741
2019,22,140571932,27061742
2019,10,140571934,27061744
2019,2,140571936,27061745
2019,3,140571938,27061746
2019,12,140571941,27061747
2019,20,140571943,27061748
2019,18,140571945,27061749
2019,11,140571958,27061751
2019,12,140571958,27061750
2019,12,140571963,27061752
2019,12,140571972,27061753
2019,12,140571986,27061755
2019,10,140571988,27061758
2019,9,140571988,27061757
2019,9,140571987,27061756
2019,12,140571990,27061759
2019,12,140572004,27071763
2019,12,140572026,27071764
2019,18,140572034,27071765
2019,18,140572039,27071766
2019,18,140572040,27071767
2019,12,140572045,27071768
2019,12,140572046,27071769
2019,12,140572047,27071770
2019,12,140572048,27071771
2019,20,140572049,27071772
2019,18,140572055,27071773
2019,10,140572060,27071774
2019,20,140572073,27071778
2019,12,140572079,27071779
2019,12,140572085,27071780
2019,12,140572094,27071781
2019,12,140572098,27071782
2019,12,140572101,27071784
2019,12,140572103,27071785
2019,12,140572107,27071786
2019,12,140572114,27071787
2019,12,140572120,27071790
2019,12,140572126,27071793
2019,10,140572127,27071794
2019,12,140572156,27071797
2019,12,140572160,27071798
2019,12,140572164,27071799
2019,12,140572168,27071801
2019,12,138495028,26022738
2019,10,138495031,26022740
2019,12,138495032,26022741
2019,12,138495033,26022742
2019,12,138495034,26022743
2019,12,138495036,26022744
2019,20,138495044,26022745
2019,18,138495047,26022746
2019,12,138495050,26022747
2019,12,138495054,26022749
2019,12,138495055,26022750
2019,18,138495056,26022751
2019,22,138495057,26022752
2019,12,138495058,26022753
2019,12,138495061,26022755
2019,12,138495062,26022756
2019,20,138495063,26022757
2019,12,138495070,26022758
2019,12,138495076,26022760
2019,12,138495077,26022761
2019,9,138495079,26022762
2019,12,138495084,26022763
2019,12,138495085,26022764
2019,12,138495087,26022766
2019,12,138495086,26022765
2019,12,138495089,26022767
2019,12,138495094,26022771
2019,22,138495095,26022772
2019,3,138495097,26022773
2019,12,138495105,26022776
2019,12,138495106,26022777
2019,12,138495112,26022778
2019,12,138495114,26022779
2019,12,138494701,26022604
2019,12,138494704,26021462
2019,12,138485551,26022610
2019,12,138503284,26028170
2019,12,138500501,26021512
2019,12,138495118,26022780
2019,12,138495119,26022781
2019,3,138495122,26022782
2019,3,138495127,26022785
2019,12,138495128,26022786
2019,20,138495131,26022788
2019,12,138495134,26022789
2019,22,138495135,26022790
2019,12,138495137,26022791
2019,12,138495142,26022792
2019,12,138495143,26022793
2019,12,138495144,26022794
2019,12,138495150,26022795
2019,12,138495152,26022796
2019,2,138495155,26022797
2019,2,138495156,26022798
2019,4,138495158,26022799
2019,18,138495160,26022800
2019,3,138495189,26022803
2019,12,138495193,26022804
2019,12,138495194,26022805
2019,12,138495202,26022807
2019,12,138495206,26022808
2019,12,138495207,26022809
2019,12,138495214,26022810
2019,12,138495218,26022811
2019,12,138495219,26022812
2019,12,138495227,26022813
2019,9,138495229,26022814
2019,18,138495234,26022815
2019,12,138495237,26022816
2019,11,138495239,26022817
2019,20,138495246,26022818
2019,12,138495247,26022819
2019,19,138495251,26022820
2019,18,138495252,26022821
2019,12,138495252,26022822
2019,12,138495254,26022823
2019,12,138495262,26022827
2019,20,138495275,26022828
2019,12,138495284,26022829
2019,12,138495294,26022830
2019,12,138495299,26022832
2019,12,138495300,26022833
2019,18,138495302,26022835
2019,12,138495301,26022834
2019,18,138495315,26022838
2019,12,138495321,26022839
2019,9,138495325,26022841
2019,18,138495329,26022842
2019,22,138495331,26022843
2019,12,138495339,26022845
2019,12,138495345,26022846
2019,18,138495346,26022847
2019,12,138495349,26022848
2019,12,138495350,26022849
2019,12,138495351,26022850
2019,12,138495353,26022851
2019,19,138495361,26022852
2019,18,138495372,26022853
2019,5,138495375,26022855
2019,12,138495379,26022856
2019,12,138495381,26022857
2019,12,138495382,26022858
2019,12,138495383,26022859
2019,12,138495384,26022860
2019,21,138495385,26022861
2019,10,138495386,26022862
2019,12,138495388,26022863
2019,12,138495390,26022864
2019,22,138495393,26022866
2019,12,138495397,26022868
2019,12,138495400,26022870
2019,12,138495406,26022871
2019,9,138495409,26022872
2019,9,138495410,26022873
2019,12,138495411,26022874
2019,12,138495413,26022875
2019,12,138495414,26022876
2019,12,138495416,26022877
2019,12,138495421,26022878
2019,12,138495424,26022879
2019,12,138495425,26022880
2019,12,138495447,26022885
2019,12,138495448,26022886
2019,20,138495452,26022890
2019,12,138495453,26022891
2019,18,138495454,26022892
2019,12,138495458,26022893
2019,12,138495459,26022894
2019,12,138495463,26022895
2019,18,138495469,26022896
2019,18,138495470,26022897
2019,12,138495471,26022898
