"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2019,125014680,128504013,18,38711337
2019,125014680,128504015,15,38716339
2019,125014680,128504014,18,38716338
2019,125006890,128504024,17,38704449
2019,125006893,128508290,16,38704450
2019,118161461,121488608,3,36092826
2019,118161496,121488652,21,36092842
2019,118161619,121488804,1,36092935
2019,118161619,121488803,1,36092934
2019,118161626,121482819,18,36084619
2019,118161626,121479444,18,36092939
2019,118161626,121479443,18,36092938
2019,118161704,121479515,9,36092995
2019,118161704,121488880,1,36092996
2019,118161752,121488919,17,36093017
2019,118155832,121482896,17,36084678
2019,118161768,121488933,24,36093024
2019,118161784,121488948,21,36093027
2019,118161726,121488900,24,36093000
2019,118161726,121488901,24,36093001
2019,118161726,121488899,14,36092999
2019,118161739,121479554,1,36093006
2019,118161739,121479553,1,36093005
2019,118161739,121479555,18,36093007
2019,118161739,121488909,18,36093008
2019,118161777,121488941,3,36093026
2019,118161788,121488951,1,36093031
2019,122689162,126117041,3,37744787
2019,122692252,126120737,1,37740026
2019,122689303,126120750,24,37748376
2019,122689303,126120751,24,37748377
2019,122692311,126125371,17,37740059
2019,122685980,126125371,17,37744891
2019,122692312,126125371,16,37740060
2019,122685983,126120814,25,37744894
2019,122692317,126120813,25,37740065
2019,122685983,126120813,12,37744893
2019,122692317,126120814,12,37740066
2019,122689406,126117195,17,37744923
2019,122686013,126117195,17,37748416
2019,122685881,126120652,5,37739998
2019,122689238,126117084,17,37744845
2019,122692223,126117100,24,37740015
2019,122689286,126120729,9,37748370
2019,122689286,126120730,9,37744863
2019,122692269,126125320,1,37744871
2019,122692269,126125321,1,37740031
2019,122692269,126125318,1,37740030
2019,122685957,126117143,3,37748381
2019,122689326,126117144,16,37740034
2019,122685967,126120784,3,37748387
2019,122689343,126125356,16,37744884
2019,122692299,126120801,21,37740048
2019,122692307,126117156,18,37740052
2019,122692304,126117156,15,37740049
2019,122689347,126117156,15,37744887
2019,122692306,126117156,18,37740051
2019,122692305,126117156,18,37740050
2019,122692309,126120808,18,37748395
2019,122692309,126125367,18,37748397
2019,122692309,126125366,18,37740055
2019,122692309,126125369,18,37740058
2019,122692309,126125365,18,37740054
2019,122692309,126120810,18,37748396
2019,122692318,126117170,3,37740068
2019,122689357,126117171,24,37748399
2019,130242153,135064457,3,40834756
2019,130247507,135064475,4,40836824
2019,122696437,126121435,9,37748646
2019,122689876,126117587,3,37745171
2019,122689878,126117587,25,37745174
2019,122689878,126117586,3,37745173
2019,122689876,126117586,25,37748613
2019,122692171,126120646,3,37739997
2019,122685911,126120702,3,37748358
2019,122689338,126120787,3,37740045
2019,122685979,126120811,3,37740056
2019,122689397,126125423,3,37744919
2019,122686018,126125439,21,37744932
2019,122692115,126125150,5,37739958
2019,122685851,126125165,3,37748313
2019,122689196,126125200,5,37744819
2019,122689203,126125204,3,37739991
2019,122692186,126125236,3,37740000
2019,122692213,126120705,22,37748361
2019,122689262,126117094,1,37740013
2019,122689350,126125374,24,37740063
2019,122692332,126120833,21,37740076
2019,122692379,126125441,13,37748428
2019,122692379,126125440,13,37744933
2019,122689929,126117630,25,37748626
2019,122689929,126117629,3,37748625
2019,118158345,121482664,3,36088084
2019,118158364,121482675,3,36088092
2019,118155537,121482682,17,36084554
2019,118155540,121479274,24,36084563
2019,118155564,121479293,3,36084570
2019,118158399,121479301,26,36088103
2019,118158410,121482729,5,36088107
2019,118161537,121488695,3,36092878
2019,118158416,121482738,24,36088111
2019,118158426,121479317,1,36088115
2019,118158430,121482753,3,36088117
2019,122696183,126117378,18,37748515
2019,122696183,126117380,18,37745057
2019,122696183,126117379,18,37745056
2019,122696236,126125765,1,37745085
2019,122696236,126121170,1,37745084
2019,122696236,126125764,24,37745083
2019,122692730,126117467,3,37750337
2019,122692772,126117520,1,37750350
2019,122689841,126125891,14,37745149
2019,122689877,126121364,24,37745172
2019,122689877,126121363,24,37745170
2019,122692864,126125964,3,37750403
2019,122685886,126117073,18,37744833
2019,122692210,126125270,12,37740008
2019,122692244,126125294,1,37744860
2019,122692244,126125295,1,37740022
2019,122692262,126120745,9,37748375
2019,122692289,126117150,9,37744881
2019,122692386,126125452,9,37740108
2019,122686028,126120904,24,37744939
2019,122686029,126120904,24,37748435
2019,122692426,126125492,19,37740127
2019,122685996,126125400,18,37740082
2019,122686021,126120891,3,37748429
2019,122686057,126120942,1,37744950
2019,122685968,126125348,21,37740042
2019,122685968,126125347,25,37748389
2019,122685971,126117153,3,37748391
2019,122696149,126121081,17,37748496
2019,122696156,126117342,24,37740251
2019,122696156,126117343,24,37745038
2019,122696156,126117344,24,37740252
2019,122696156,126117341,1,37748500
2019,122696162,126125680,3,37740256
2019,122696210,126117401,3,37748526
2019,122696210,126125737,1,37748528
2019,122689679,126125748,3,37748533
2019,122689710,126121187,14,37748549
2019,122696281,126121232,3,37748562
2019,122696316,126117510,3,37745127
2019,122692770,126121293,3,37750349
2019,122689810,126121298,3,37745132
2019,122689832,126117544,24,37748591
2019,122696370,126117581,3,37748606
2019,122689890,126117597,15,37745181
2019,122689890,126117595,25,37748618
2019,122689891,126117597,25,37748619
2019,122689891,126117595,15,37750387
2019,122696407,126117625,18,37748623
2019,122696410,126117632,3,37745193
2019,122696415,126117636,5,37745205
2019,122689960,126121429,24,37750417
2019,122696146,126117333,3,37745035
2019,122696154,126117339,19,37745037
2019,122692602,126117348,3,37740254
2019,122692606,126121094,18,37740261
2019,122692605,126121095,5,37740260
2019,122692606,126121095,5,37740262
2019,122692605,126121094,18,37740259
2019,122692609,126117356,3,37740264
2019,122692618,126125701,24,37745046
2019,122692667,126125761,24,37745079
2019,122692697,126121199,3,37750328
2019,122689880,126121372,15,37745176
2019,122689324,126125340,1,37744873
2019,122685960,126120776,3,37744877
2019,122689191,126120628,24,37744815
2019,122689205,126125208,12,37739996
2019,122689616,126117349,3,37740258
2019,122689622,126117362,3,37748505
2019,122692645,126125725,24,37748520
2019,122692645,126117388,24,37750295
2019,122692666,126125754,4,37750314
2019,122692664,126125754,25,37745077
2019,122692666,126125756,25,37750315
2019,122692664,126125756,3,37745078
2019,122696240,126121179,1,37748542
2019,122689736,126121212,19,37745099
2019,122696280,126121229,24,37748561
2019,122689820,126125873,17,37748583
2019,122696337,126125873,17,37748581
2019,122689824,126117533,18,37750356
2019,122689824,126117529,18,37750354
2019,122689824,126117537,18,37745138
2019,122689828,126117530,1,37745140
2019,122689824,126117530,18,37745135
2019,122689824,126117531,18,37745137
2019,122689828,126117529,1,37745139
2019,122689824,126121310,18,37750357
2019,122689824,126117536,18,37748586
2019,122689828,126117535,1,37745143
2019,122689828,126117537,1,37748588
2019,122689828,126117533,1,37750359
2019,122689828,126117536,1,37745144
2019,122689824,126117532,18,37750355
2019,122689828,126121310,1,37748587
2019,122689828,126117531,1,37750358
2019,122689824,126117535,18,37748585
2019,122689828,126117532,1,37745142
2019,122692802,126121337,3,37748598
2019,122696374,126121360,24,37748610
2019,122696380,126117590,19,37745178
2019,122692853,126117623,3,37750397
2019,122692164,126125207,1,37739994
2019,122685896,126125246,1,37740004
2019,122685896,126125247,1,37744843
2019,122685896,126120674,1,37740003
2019,122692613,126117360,16,37740271
2019,122689361,126125389,17,37744904
2019,122689362,126125389,17,37744905
2019,122692357,126120861,18,37740091
2019,122692372,126120882,3,37740101
2019,122689422,126125451,5,37740107
2019,122686052,126117229,18,37740126
2019,122696171,126121101,3,37748506
2019,122696172,126125703,3,37748508
2019,122696216,126117403,3,37748532
2019,122689690,126121166,3,37750316
2019,122692587,126117332,24,37745032
2019,122692589,126117332,24,37740235
2019,122692588,126117332,24,37740234
2019,122696148,126117332,24,37748495
2019,122689608,126121088,24,37745039
2019,122696247,126121189,24,37748550
2019,122696247,126125779,24,37745091
2019,122692698,126121200,16,37745096
2019,122696266,126121215,3,37745102
2019,122696299,126117484,24,37745118
2019,122696336,126125874,21,37748580
2019,122692786,126121315,3,37750360
2019,122689840,126117552,24,37750368
2019,122692852,126125950,3,37745188
2019,122689928,126121400,1,37748624
2019,122689259,126125272,18,37740011
2019,122685922,126117102,4,37748364
2019,122689335,126120786,3,37740044
2019,122686023,126120897,1,37748431
2019,129256331,134039040,3,40437644
2019,129258231,134039048,19,40433431
2019,129256347,134039074,3,40437650
2019,129256351,134039079,24,40437653
2019,129256353,134039083,15,40437655
2019,129256357,134039084,18,40437658
2019,129256359,134039084,24,40437660
2019,129256360,134039084,24,40437661
2019,129256356,134039084,18,40437657
2019,129256358,134039084,24,40437659
2019,129256355,134039084,18,40437656
2019,129256361,134050273,3,40437662
2019,129256362,134039085,12,40437663
2019,129256364,134039087,1,40437664
2019,129256375,134039100,24,40437667
2019,129256375,134050298,18,40437670
2019,129256375,134050296,1,40437668
2019,129256375,134050297,1,40437669
2019,129256375,134039099,18,40437666
2019,129258194,134041703,3,40433412
2019,129258222,134041734,3,40433427
2019,129258261,134041813,16,40433446
2019,129258261,134041814,16,40433447
2019,129256349,134039077,9,40437652
2019,129263263,134050260,24,40429052
2019,129263263,134050257,24,40429049
2019,129263263,134050258,24,40429050
2019,129263263,134050259,24,40429051
2019,129258269,134041828,24,40433454
2019,129258269,134041822,24,40433449
2019,129258269,134041825,18,40433452
2019,129258269,134041824,18,40433451
2019,129258269,134041826,24,40433453
2019,129258269,134041823,24,40433450
2019,129263296,134050295,12,40429071
2019,129258284,134050328,3,40433465
2019,129258288,134041848,21,40433466
2019,129258290,134041850,13,40433467
2019,129258291,134041852,1,40433469
2019,129258291,134041851,1,40433468
2019,129263340,134050346,3,40429112
2019,129258294,134050350,18,40433470
2019,129263346,134050350,18,40429117
2019,129263344,134050350,18,40429115
2019,129263347,134050350,18,40429118
2019,129263343,134050350,18,40429114
2019,129263349,134050350,18,40429120
2019,129263348,134050350,18,40429119
2019,129263345,134050350,18,40429116
2019,129258295,134050350,18,40433471
2019,129258296,134050355,9,40433472
2019,129258298,134041855,9,40433473
2019,129258299,134041856,3,40429136
2019,129263383,134050389,3,40429146
2019,129258310,134050397,15,40433475
2019,129258309,134050397,19,40433474
2019,129258311,134041865,6,40433476
2019,129258312,134041865,4,40433477
2019,129258314,134041867,3,40433478
2019,129258320,134041873,3,40433479
2019,129258322,134041876,24,40433481
2019,129258322,134041875,24,40433480
2019,129258325,134041880,3,40433482
2019,129258329,134041883,16,40433483
2019,129258339,134041893,3,40433486
2019,129256327,134039035,24,40437640
2019,129258244,134041778,3,40433437
2019,129263243,134041778,16,40429038
2019,129258241,134041778,16,40433436
2019,129258249,134041784,24,40433442
2019,129258216,134041728,3,40433423
2019,129258267,134041827,3,40433448
2019,129258271,134041830,3,40433455
2019,129258274,134050281,24,40433457
2019,129258276,134050279,18,40433461
2019,129258275,134050279,24,40433458
2019,129258276,134050281,24,40433463
2019,129258274,134050280,18,40433456
2019,129258275,134050281,24,40433460
2019,129258276,134050280,18,40433462
2019,129258275,134050280,24,40433459
2019,129258274,134050279,18,40429067
2019,129258278,134041833,3,40433464
2019,129256313,134039019,3,40433411
2019,129258214,134039036,3,40437642
2019,118158359,121479263,3,36088089
2019,118158401,121482720,19,36088104
2019,126812868,131470345,1,39430425
2019,126817548,131470345,1,39424879
2019,126812869,131470345,1,39433981
2019,126817584,131459343,1,39424902
2019,130242220,135071305,24,40834814
2019,130242220,135071308,24,40834817
2019,130242220,135071307,24,40834816
2019,130242220,135071306,24,40834815
2019,130242239,135071343,11,40834833
2019,130242247,135071348,3,40834837
2019,130242255,135068369,21,40830620
2019,130242258,135071362,5,40834843
2019,130242266,135071371,3,40834845
2019,130242280,135071383,3,40834853
2019,130242283,135071385,17,40834855
2019,130242284,135071387,3,40836846
2019,130242293,135071398,18,40834859
2019,130242293,135071396,18,40834857
2019,130242293,135071397,18,40834858
2019,130242300,135071405,3,40834862
2019,130242305,135071410,18,40834867
2019,130242305,135071409,18,40834866
2019,130242305,135071408,18,40834865
2019,130242325,135071434,1,40834880
2019,130242324,135071434,9,40834879
2019,130242326,135071434,1,40834881
2019,130242327,135071435,1,40834882
2019,130242335,135071444,24,40834889
2019,130242341,135071451,26,40834891
2019,130242364,135071463,19,40834904
2019,130242370,135071470,21,40834908
2019,130242375,135071474,18,40834909
2019,130242379,135064555,18,40834912
2019,130242378,135064555,18,40834911
2019,130242377,135064555,18,40834910
2019,130242387,135071480,15,40834913
2019,130242391,135071485,24,40834915
2019,130242391,135071484,24,40834914
2019,130242392,135071486,16,40834916
2019,130242395,135071490,17,40834917
2019,130247579,135064570,1,40836869
2019,130242400,135071497,16,40834918
2019,130242407,135071502,16,40834919
2019,130242408,135071503,3,40834920
2019,130242412,135071508,18,40834921
2019,130242413,135071509,3,40834922
2019,130242415,135071511,25,40834924
2019,130242415,135071510,24,40834923
2019,130242415,135071512,24,40834925
2019,130242416,135071511,24,40834927
2019,130242416,135071510,24,40834926
2019,130242416,135071512,25,40834928
2019,130242417,135071513,17,40834929
2019,130242418,135071514,3,40834930
2019,130242419,135071516,1,40834932
2019,130242419,135071515,1,40834931
2019,130242420,135071518,24,40834934
2019,130242420,135071519,24,40834935
2019,130242420,135071517,24,40834933
2019,130242421,135071520,3,40834936
2019,130242423,135071528,18,40834944
2019,130242423,135071527,18,40834943
2019,130242424,135071529,3,40834945
2019,130242425,135071530,1,40834946
2019,130242426,135071531,24,40834947
2019,126817559,131459319,3,39424885
2019,126817564,131470369,24,39424889
2019,126817566,131470369,24,39424891
2019,126817565,131470369,24,39424890
2019,126817562,131459326,3,39424888
2019,126817591,131470401,24,39424903
2019,126817606,131459365,18,39424914
2019,126817637,131459390,13,39424917
2019,126817654,131459407,3,39424926
2019,126817661,131459417,24,39424930
2019,126817661,131459416,1,39424929
2019,126817674,131459431,1,39424937
2019,126817687,131459450,9,39424949
2019,126817694,131470555,1,39430529
2019,126817695,131470555,1,39424955
2019,126817701,131459471,3,39424959
2019,126817712,131459479,12,39424962
2019,126817728,131459498,3,39424969
2019,126817746,131459512,3,39424974
2019,126821962,131459527,3,39424979
2019,126817769,131459536,3,39424983
2019,126821994,131470684,18,39430579
2019,126817776,131459545,15,39424990
2019,126817786,131459555,18,39425002
2019,126817782,131459554,18,39424993
2019,126817784,131459555,18,39424998
2019,126817783,131459554,18,39424995
2019,126817782,131459555,18,39424994
2019,126817787,131459555,18,39425004
2019,126817785,131459554,18,39424999
2019,126817787,131459554,18,39425003
2019,126817786,131459554,18,39425001
2019,126817783,131459555,18,39424996
2019,126817784,131459554,18,39424997
2019,126817785,131459555,18,39425000
2019,126817793,131459560,16,39425006
2019,126817795,131459561,16,39425007
2019,126817796,131459563,3,39425008
2019,126817798,131459564,18,39425009
2019,126817804,131470757,5,39430612
2019,126822066,131470760,10,39430613
2019,126817819,131459580,18,39425018
2019,126817821,131459583,16,39425019
2019,126817823,131459585,12,39425020
2019,126817824,131459586,1,39425021
2019,126817825,131459587,16,39425022
2019,126817826,131459589,1,39425023
2019,126817827,131459589,19,39425024
2019,126822162,131470848,3,39430661
2019,126817830,131470857,24,39425029
2019,126817834,131459595,5,39425030
2019,126817840,131459599,3,39425032
2019,126817849,131459606,20,39425037
2019,126817852,131470912,12,39430701
2019,126817855,131459609,21,39425038
2019,126817857,131459611,21,39425039
2019,126817866,131459618,12,39425041
2019,126817882,131459631,16,39425046
2019,126817882,131459630,19,39425045
2019,126817886,131459635,19,39425049
2019,126817891,131459639,3,39425050
2019,126817893,131459640,16,39425051
2019,126817896,131459643,3,39425052
2019,126817897,131459644,24,39425053
2019,126817901,131459649,18,39425058
2019,126827917,131459663,5,39425066
2019,126827919,131459665,3,39425067
2019,126827930,131459679,21,39425068
2019,126827937,131459689,24,39425070
2019,126827937,131459693,16,39425074
2019,126827937,131459690,24,39425071
2019,126827937,131459691,24,39425072
2019,126827937,131459688,24,39425069
2019,126827937,131459692,18,39425073
2019,126827937,131459694,18,39425075
2019,126827940,131459696,17,39425076
2019,126827946,131459705,3,39425077
2019,126827947,131459706,19,39425078
2019,126827978,131459736,3,39425085
2019,126828005,131459757,21,39425100
2019,126828008,131459758,3,39425102
2019,126828012,131459763,24,39425103
2019,126828026,131459778,3,39425104
2019,126828029,131459780,1,39425105
2019,126828031,131459781,2,39425107
2019,126828030,131459781,24,39425106
2019,126828043,131459792,18,39425110
2019,126828045,131459792,18,39425112
2019,126828044,131459792,18,39425111
2019,126828048,131459794,5,39425114
2019,126828050,131459796,3,39425115
2019,126828057,131459801,18,39425117
2019,126828060,131459803,8,39425118
2019,126828063,131459806,18,39425119
2019,126828078,131459819,3,39425122
2019,126828079,131459820,15,39425123
2019,126828083,131459825,1,39425124
2019,126828091,131459836,1,39425129
2019,126828092,131459836,3,39425130
2019,126828093,131459837,16,39425131
2019,126828095,131459839,3,39425132
2019,126828100,131459842,3,39425134
2019,126828103,131459846,24,39425136
2019,126828103,131459845,24,39425135
2019,126828103,131459848,24,39425138
2019,126828103,131459847,24,39425137
2019,126828103,131459849,24,39425139
2019,126828110,131459855,24,39425144
2019,126828110,131459854,24,39425143
2019,126828126,131459869,21,39425146
2019,126828125,131459869,16,39425145
2019,126828130,131459873,1,39425147
2019,126828131,131459874,20,39425148
2019,126828138,131459882,3,39425149
2019,126828140,131459884,24,39425151
2019,126828141,131459886,24,39425153
2019,126828141,131459885,24,39425152
2019,126828145,131459888,24,39425154
2019,126828145,131459889,24,39425155
2019,126828148,131459893,3,39425156
2019,126828151,131459895,4,39425157
2019,126828158,131459900,24,39425158
2019,126828159,131459902,1,39425159
2019,126828161,131459903,21,39425160
2019,126828172,131459918,24,39425163
2019,126828172,131459916,24,39425161
2019,126828172,131459917,24,39425162
2019,126828175,131459923,18,39425166
2019,126828175,131459924,18,39425167
2019,126828175,131459922,18,39425165
2019,126828175,131459921,18,39425164
2019,126828178,131459927,17,39425168
2019,126828185,131459936,17,39425169
2019,126828190,131459941,24,39425177
2019,126828189,131459941,24,39425173
2019,126828189,131459940,24,39425172
2019,126828190,131459940,24,39425176
2019,126828190,131459938,24,39425174
2019,126828189,131459939,24,39425171
2019,126828189,131459938,24,39425170
2019,126828190,131459939,24,39425175
2019,126828193,131459943,21,39425178
2019,126828197,131459948,16,39425184
2019,126828196,131459946,16,39425179
2019,126828196,131459947,16,39425180
2019,126828196,131459948,16,39425181
2019,126828197,131459947,16,39425183
2019,126828197,131459946,16,39425182
2019,126828200,131459951,5,39425185
2019,126828208,131459962,25,39425189
2019,126828208,131459961,3,39425188
2019,126828207,131459962,3,39425187
2019,126828207,131459961,25,39425186
2019,126828210,131459964,21,39425190
2019,126828212,131459966,19,39425191
2019,126828214,131459968,21,39425192
2019,126828215,131474969,1,39425193
2019,126828215,131474970,1,39425194
2019,126828218,131474974,5,39425196
2019,126828217,131474974,3,39425195
2019,126828233,131474988,3,39425199
2019,126828242,131474995,3,39425202
2019,126828245,131474999,18,39425205
2019,126828248,131475003,3,39425206
2019,126828251,131475005,24,39425208
2019,126828251,131475004,24,39425207
2019,126828256,131475008,3,39425211
2019,126828261,131475013,3,39425214
2019,126828264,131475017,24,39425217
2019,126828264,131475016,24,39425216
2019,126828264,131475018,24,39425218
2019,126828268,131475021,18,39425221
2019,126828274,131475022,3,39425225
2019,126828278,131475029,24,39425229
2019,126828278,131475031,24,39425231
2019,126828278,131475030,24,39425230
2019,126828280,131475033,3,39425232
2019,126828288,131475038,18,39425235
2019,126828287,131475038,18,39425234
2019,126828286,131475038,18,39425233
2019,126828289,131475038,18,39425236
2019,126828290,131475039,4,39425237
2019,126828291,131475040,21,39425238
2019,126828301,131475047,3,39425241
2019,126828309,131475061,16,39425243
2019,126828309,131475060,16,39425242
2019,126828314,131475066,20,39425244
2019,126828320,131475076,24,39425247
2019,126828319,131475076,24,39425245
2019,126828319,131475077,24,39425246
2019,126828320,131475077,24,39425248
2019,126828322,131475079,3,39425249
2019,126828323,131475080,3,39425250
2019,126828334,131475097,24,39425257
2019,126828334,131475096,18,39425256
2019,126828336,131475098,16,39425258
2019,126828340,131475101,22,39425260
2019,126828338,131475101,17,39425259
2019,126828342,131475104,24,39425262
2019,126828344,131475106,16,39425264
2019,126828348,131475110,5,39425265
2019,126828350,131475113,19,39425268
2019,126828350,131475112,5,39425267
2019,126828351,131475114,1,39425269
2019,126828352,131475115,19,39425270
2019,126828353,131475116,3,39425271
2019,126828357,131475122,3,39425272
2019,126828358,131475123,3,39425273
2019,126828360,131475129,1,39425274
2019,126828364,131475134,25,39425276
2019,126828364,131475133,9,39425275
2019,126828366,131475135,18,39425277
2019,126828367,131475136,18,39425280
2019,126828367,131475135,1,39425279
2019,126828366,131475136,18,39425278
2019,126828370,131475138,18,39425282
2019,126828377,131475145,1,39425283
2019,130247491,135064448,3,40836808
2019,130242182,135071249,19,40830599
2019,130242196,135071265,16,40834802
2019,130242198,135071268,26,40834804
2019,130242197,135071268,3,40834803
2019,126828380,131475146,18,39425284
2019,126828382,131475148,5,39425285
2019,126828392,131475159,24,39425286
2019,126828397,131475165,18,39425288
2019,126828397,131475164,18,39425287
2019,126828402,131475180,3,39425289
2019,126828404,131475182,3,39425290
2019,126828414,131475194,9,39425292
2019,126828415,131475195,24,39425293
2019,126828415,131475196,24,39425294
2019,126828418,131475198,12,39425295
2019,126828434,131475219,1,39425299
2019,126828446,131475228,1,39425303
2019,126828458,131475240,24,39425307
2019,126828456,131475239,24,39425304
2019,126828456,131475240,24,39425305
2019,126828458,131475239,24,39425306
2019,126828469,131475260,24,39425315
2019,126828469,131475261,24,39425316
2019,126828469,131475257,24,39425312
2019,126828469,131475262,24,39425317
2019,126828469,131475254,24,39425309
2019,126828469,131475256,24,39425311
2019,126828469,131475259,24,39425314
2019,126828469,131475255,24,39425310
2019,126828469,131475253,24,39425308
2019,126828469,131475258,24,39425313
2019,126828473,131475266,3,39425318
2019,126828474,131475267,3,39425319
2019,126828475,131475269,9,39425321
2019,126828475,131475268,9,39425320
2019,126828476,131475270,24,39425322
2019,126828476,131475273,24,39425325
2019,126828476,131475271,24,39425323
2019,126828476,131475272,24,39425324
2019,126828487,131475283,17,39425326
2019,126828494,131475289,3,39425330
2019,126828504,131475294,26,39425336
2019,126828509,131475299,3,39425337
2019,126828514,131475309,18,39425338
2019,126828524,131475320,3,39425339
2019,126828528,131475324,17,39425340
2019,126828529,131475324,17,39425341
2019,126828533,131475327,24,39425348
2019,126828534,131475328,1,39425349
2019,126828535,131475329,18,39425350
2019,126828538,131475332,1,39425351
2019,126828544,131475338,16,39425352
2019,126828547,131475344,5,39425354
2019,126828553,131475349,16,39425358
2019,126828553,131475350,9,39425359
2019,126828554,131475349,16,39425360
2019,126828554,131475350,16,39425361
2019,126828555,131475351,18,39425362
2019,126828571,131475370,16,39425367
2019,126828586,131475382,9,39425369
2019,126828590,131475387,3,39425370
2019,126828593,131475391,24,39425371
2019,126828593,131475392,16,39425372
2019,126828596,131475395,16,39425374
2019,126828603,131475404,9,39425377
2019,126828603,131475403,9,39425376
2019,126828603,131475406,9,39425379
2019,126828603,131475408,9,39425381
2019,126828603,131475407,9,39425380
2019,126828603,131475402,9,39425375
2019,126828603,131475409,9,39425382
2019,126828603,131475405,9,39425378
2019,126828607,131475412,3,39425383
2019,126828614,131475416,24,39425391
2019,126828614,131475417,24,39425392
2019,126828614,131475415,24,39425390
2019,126828614,131475418,3,39425393
2019,126828615,131475419,3,39425394
2019,126828616,131475419,1,39425395
2019,126828618,131475421,3,39425397
2019,126828619,131475422,15,39425398
2019,126828625,131475430,24,39425404
2019,126828624,131475430,24,39425402
2019,126828624,131475429,24,39425401
2019,126828625,131475429,24,39425403
2019,126828630,131475433,17,39425405
2019,126828636,131475443,1,39425406
2019,126828638,131475445,15,39425407
2019,126828654,131475459,24,39425408
2019,126828655,131475460,3,39425409
2019,126828662,131475473,3,39425410
2019,126828664,131475476,24,39425412
2019,126828664,131475475,18,39425411
2019,126828665,131475476,24,39425414
2019,126828665,131475475,24,39425413
2019,126828667,131475482,21,39425420
2019,126828668,131475483,24,39425421
2019,126828669,131475484,24,39425422
2019,126828674,131475490,19,39425426
2019,126828678,131475491,24,39425429
2019,126828676,131475491,18,39425427
2019,126828677,131475491,18,39425428
2019,126828679,131475493,18,39425430
2019,126828682,131475497,16,39425434
2019,126828683,131475498,3,39425435
2019,126828690,131475502,3,39425436
2019,126828693,131475506,3,39425440
2019,126828693,131475505,25,39425439
2019,126828694,131475505,3,39425441
2019,126828694,131475506,25,39425442
2019,126828699,131475511,15,39425443
2019,126828701,131475513,3,39425444
2019,126828704,131475517,5,39425445
2019,126828706,131475519,21,39425447
2019,126828709,131475524,1,39425451
2019,126828709,131475522,1,39425449
2019,126828709,131475523,1,39425450
2019,126828713,131475528,17,39425452
2019,126828714,131475531,18,39425455
2019,126828714,131475530,18,39425454
2019,126828714,131475532,18,39425456
2019,126828714,131475529,18,39425453
2019,126828715,131475533,16,39425457
2019,126828716,131475534,3,39425458
2019,126828717,131475536,18,39425460
2019,126828717,131475535,18,39425459
2019,126828718,131475537,3,39425461
2019,126828719,131475538,18,39425462
2019,126828720,131475539,19,39425463
2019,126828724,131475541,3,39425465
2019,126828725,131475543,16,39425467
2019,126828725,131475542,16,39425466
2019,126828725,131475545,16,39425469
2019,126828725,131475544,16,39425468
2019,126828726,131475546,3,39425470
2019,126828726,131475547,16,39425471
2019,126828728,131475549,3,39425472
2019,126828729,131475550,3,39425473
2019,126828730,131475551,1,39425474
2019,126828735,131475561,9,39425481
2019,126828735,131475558,24,39425478
2019,126828735,131475559,24,39425479
2019,126828735,131475560,1,39425480
2019,126828736,131475562,24,39425482
2019,126828738,131475565,3,39425483
2019,126828739,131475566,18,39425484
2019,126828740,131475567,4,39425485
2019,126828741,131475568,18,39425486
2019,126828742,131475569,3,39425487
2019,126828745,131475572,19,39425490
2019,126828744,131475572,25,39425488
2019,126828744,131475573,19,39425489
2019,126828745,131475573,25,39425491
2019,126828747,131475575,18,39425492
2019,126828747,131475576,18,39425493
2019,126828752,131475584,21,39425494
2019,126828753,131475585,15,39425495
2019,126828755,131475589,24,39425504
2019,126828754,131475587,24,39425497
2019,126828755,131475586,24,39425501
2019,126828755,131475590,24,39425505
2019,126828754,131475586,24,39425496
2019,126828754,131475590,24,39425500
2019,126828754,131475589,24,39425499
2019,126828755,131475587,24,39425502
2019,126828754,131475588,24,39425498
2019,126828755,131475588,24,39425503
2019,126828763,131475596,9,39425506
2019,126828767,131475600,19,39425507
2019,126828768,131475601,16,39425508
2019,126828770,131475603,1,39425509
2019,126828772,131475605,1,39425510
2019,126828773,131475606,3,39425511
2019,126828774,131475607,3,39425512
2019,126828776,131475608,15,39425513
2019,126828777,131475609,9,39425514
2019,126828778,131475610,16,39425515
2019,126828785,131475618,9,39425519
2019,126828791,131475621,14,39425522
2019,126828790,131475621,14,39425521
2019,126828792,131475622,18,39425523
2019,126828805,131475632,9,39425535
2019,126828805,131475631,9,39425534
2019,126828806,131475633,24,39425539
2019,126828806,131475631,24,39425537
2019,126828806,131475632,24,39425538
2019,126828805,131475633,9,39425536
2019,126828808,131475635,3,39425540
2019,126828809,131475636,17,39425541
2019,126828810,131475638,15,39425543
2019,126828810,131475637,15,39425542
2019,126828811,131475639,16,39425544
2019,126828814,131475642,12,39425545
2019,126828815,131475644,24,39425547
2019,126828815,131475643,24,39425546
2019,126828816,131475645,3,39425548
2019,126828817,131475646,3,39425549
2019,126828818,131475648,24,39425551
2019,126828818,131475647,24,39425550
2019,126828828,131475659,3,39425552
2019,126828830,131475661,16,39425553
2019,126828832,131475663,12,39425554
2019,126828843,131475673,9,39425555
2019,126828845,131475675,1,39425556
2019,126828845,131475676,1,39425557
2019,126828846,131475677,1,39425558
2019,126828849,131475681,19,39425559
2019,126828850,131475681,19,39425560
2019,126828851,131475682,16,39425561
