"DATA_YEAR","VICTIM_ID","INJURY_ID"
2019,132933801,5
2019,132938517,4
2019,132938522,6
2019,132938527,6
2019,132938531,4
2019,132938536,5
2019,132938558,5
2019,132938565,5
2019,132938587,5
2019,132938594,4
2019,132933825,4
2019,132938602,4
2019,132938603,5
2019,132938608,5
2019,132938613,5
2019,132938614,5
2019,132938615,5
2019,132938616,5
2019,132938618,5
2019,132938628,5
2019,132938631,5
2019,132938630,5
2019,128260811,4
2019,128260813,5
2019,128260818,5
2019,132938674,5
2019,132938675,5
2019,132938673,5
2019,132938677,5
2019,132938679,4
2019,132938680,4
2019,132938681,5
2019,132938683,5
2019,132938685,4
2019,132938687,5
2019,132938691,5
2019,132938692,4
2019,132938693,4
2019,132938695,5
2019,132938697,5
2019,132938698,5
2019,132938700,5
2019,132938699,5
2019,132938705,4
2019,132938708,5
2019,132938718,5
2019,132938720,5
2019,132938730,4
2019,132938741,5
2019,132938739,5
2019,132938740,5
2019,132938742,5
2019,132938743,4
2019,132938744,5
2019,132938745,5
2019,132938747,4
2019,132938749,4
2019,132938751,5
2019,132938759,5
2019,132938764,4
2019,132938765,4
2019,132938766,4
2019,132938781,5
2019,132938790,5
2019,132938793,5
2019,132938792,4
2019,132938794,5
2019,132938795,5
2019,132938801,4
2019,132938804,4
2019,132938803,4
2019,132938807,5
2019,132938817,4
2019,132938819,2
2019,132938819,6
2019,132938819,3
2019,132938820,5
2019,132938824,4
2019,132938827,4
2019,132938832,5
2019,132938833,5
2019,132938834,4
2019,132938836,4
2019,132938841,4
2019,132938842,5
2019,132938848,4
2019,132938850,4
2019,132938851,4
2019,132938856,5
2019,132938859,4
2019,132938865,5
2019,132938867,5
2019,132938868,5
2019,132938874,4
2019,132938885,4
2019,132938887,4
2019,132938888,5
2019,132938889,4
2019,132938890,4
2019,132938891,5
2019,132938893,4
2019,132938894,4
2019,132938895,5
2019,132938899,4
2019,132934022,5
2019,132938904,4
2019,132938911,6
2019,132938914,5
2019,132938915,5
2019,132938927,5
2019,132938930,4
2019,132938937,5
2019,132938940,5
2019,132938941,4
2019,132938943,5
2019,132938947,5
2019,132938948,4
2019,132938949,4
2019,132938952,5
2019,132938951,5
2019,132938955,5
2019,132938965,5
2019,132938964,5
2019,132938970,5
2019,132938972,4
2019,132938977,4
2019,132938980,4
2019,132934031,5
2019,132934030,5
2019,132938985,5
2019,132938986,4
2019,132938988,5
2019,132938990,4
2019,132938991,5
2019,132938992,5
2019,132938994,4
2019,132939002,5
2019,132939001,5
2019,132939007,4
2019,132939006,5
2019,132939017,5
2019,132939018,5
2019,132939020,4
2019,132939021,6
2019,132939025,4
2019,132939026,4
2019,132939036,4
2019,132939044,4
2019,132939049,5
2019,132939050,5
2019,132939051,5
2019,132939056,4
2019,132939058,4
2019,132939073,5
2019,132939077,5
2019,132939082,1
2019,132939082,7
2019,132939086,2
2019,132939089,4
2019,132939090,5
2019,132939091,4
2019,132939136,4
2019,128260749,4
2019,128260871,5
2019,128260870,3
2019,128260882,5
2019,128260929,4
2019,128260931,5
2019,128260949,4
2019,128261012,4
2019,128261041,5
2019,128261056,5
2019,128261057,4
2019,128261073,4
2019,128261078,4
2019,128261084,5
2019,128261111,4
2019,128261119,5
2019,128261123,5
2019,128261369,4
2019,128261371,5
2019,128261372,5
2019,128261373,4
2019,128261375,5
2019,128261378,5
2019,128261384,5
2019,128261426,4
2019,128261430,5
2019,128261431,5
2019,128261447,5
2019,128261456,4
2019,128261487,4
2019,128261488,4
2019,128261494,4
2019,128261499,4
2019,128261502,4
2019,128261504,4
2019,128261507,5
2019,128261508,1
2019,128261508,6
2019,128261509,4
2019,128261512,4
2019,128261513,4
2019,128261515,4
2019,128261516,4
2019,128261521,5
2019,128261557,1
2019,128261559,4
2019,128261560,4
2019,128261561,4
2019,128261562,4
2019,128261564,5
2019,128261565,5
2019,128261567,5
2019,128261566,5
2019,128261568,5
2019,128261569,4
2019,128261571,5
2019,128261570,5
2019,128261572,5
2019,128261573,4
2019,128261575,4
2019,128261576,4
2019,128261580,4
2019,128261583,4
2019,128261582,4
2019,128261585,4
2019,128261592,5
2019,128261593,4
2019,128261596,5
2019,128261599,4
2019,128261600,4
2019,128261601,4
2019,128261602,5
2019,128261603,5
2019,128261605,5
2019,128261606,5
2019,128261608,4
2019,128261613,4
2019,128261614,5
2019,128261616,5
2019,128261617,5
2019,128261618,5
2019,128261631,4
2019,128261638,5
2019,128261640,5
2019,128261641,4
2019,128261643,5
2019,128261644,4
2019,128261645,5
2019,128261646,4
2019,128261648,5
2019,128261647,5
2019,128261650,4
2019,128261652,4
2019,128261666,5
2019,128261669,4
2019,128261677,5
2019,128261678,4
2019,128261679,4
2019,128261682,5
2019,128261685,4
2019,128261686,4
2019,128261688,5
2019,128261694,4
2019,128261693,4
2019,128261691,4
2019,128261692,4
2019,128261697,5
2019,128261698,5
2019,128261700,4
2019,128261699,5
2019,128261701,5
2019,128261702,5
2019,128261704,3
2019,128261706,5
2019,128261721,5
2019,128261724,4
2019,128261733,4
2019,128261755,5
2019,128261756,5
2019,128261757,5
2019,128261764,5
2019,128261769,6
2019,128261766,5
2019,128261767,5
2019,128261762,5
2019,128261765,5
2019,128261763,5
2019,128261772,5
2019,128261775,4
2019,128261776,4
2019,128261791,4
2019,128261795,5
2019,128261800,4
2019,128261803,4
2019,128261806,5
2019,128261808,4
2019,128261809,5
2019,128261810,4
2019,128261812,5
2019,128261811,5
2019,128261816,5
2019,128261817,4
2019,128261818,5
2019,128261822,5
2019,128261827,4
2019,128261832,5
2019,128261846,4
2019,128261848,5
2019,128261852,4
2019,128261853,4
2019,128261856,4
2019,128261857,4
2019,128261870,5
2019,128261880,5
2019,128261886,5
2019,128261884,5
2019,128261885,5
2019,128261889,5
2019,128261890,5
2019,128261893,3
2019,128261895,4
2019,128261897,4
2019,128261898,4
2019,128261901,4
2019,128261903,5
2019,128261904,5
2019,128261905,3
2019,128261908,4
2019,128261914,4
2019,128261940,4
2019,128261944,5
2019,128261948,4
2019,128261951,5
2019,128261955,5
2019,128261956,5
2019,128261962,5
2019,128261963,5
2019,128261966,4
2019,128261968,4
2019,128261971,4
2019,128261974,4
2019,128261979,5
2019,128261981,4
2019,128261988,5
2019,128261989,4
2019,128261991,4
2019,128261993,4
2019,128261994,5
2019,128261995,5
2019,128261998,4
2019,128262000,4
2019,128262001,4
2019,128262005,5
2019,128262006,4
2019,128262007,5
2019,128262008,4
2019,128262013,5
2019,128262020,4
2019,128262022,4
2019,128262024,5
2019,128262023,5
2019,128262025,5
2019,128262029,4
2019,128262030,5
2019,128262032,3
2019,128262036,4
2019,128262037,4
2019,128262038,5
2019,128262040,5
2019,128262051,4
2019,128262057,5
2019,128262058,4
2019,128262068,5
2019,128262070,4
2019,128262107,5
2019,128262110,4
2019,128262112,5
2019,128262113,4
2019,128262114,4
2019,128262115,5
2019,128262124,5
2019,128262129,4
2019,128262130,5
2019,128262133,5
2019,128262135,5
2019,128262138,4
2019,128262139,6
2019,128262140,5
2019,128262147,4
2019,128262149,5
2019,128262153,5
2019,128262152,5
2019,128262155,4
2019,128262156,5
2019,128262157,5
2019,128262159,5
2019,128262164,5
2019,128262177,4
2019,128262190,4
2019,128262194,4
2019,128262196,4
2019,128262199,5
2019,128262204,5
2019,128262203,5
2019,128262206,4
2019,128262209,5
2019,128262210,4
2019,128262218,4
2019,128262220,5
2019,128262224,5
2019,128262222,5
2019,128262223,5
2019,128262225,5
2019,128262227,4
2019,128262231,5
2019,128262234,4
2019,128262238,5
2019,128262241,5
2019,128262243,4
2019,128262253,4
2019,128262256,5
2019,128262258,5
2019,128262266,4
2019,128262268,5
2019,128262271,4
2019,128262270,4
2019,128262272,5
2019,128262274,5
2019,128262273,5
2019,128262275,5
2019,128262279,4
2019,128262280,4
2019,128262285,5
2019,128262289,5
2019,128262291,5
2019,128262297,4
2019,128262298,4
2019,128262299,5
2019,128262301,4
2019,128262328,4
2019,128262331,5
2019,128262330,4
2019,128262332,5
2019,128262341,4
2019,128262349,5
2019,128262353,5
2019,128262367,5
2019,128262378,4
2019,128262379,5
2019,128262380,4
2019,128262385,4
2019,128262391,5
2019,128262399,5
2019,128262401,4
2019,128262402,5
2019,128262408,4
2019,128262422,5
2019,128262426,5
2019,128262428,4
2019,128262432,4
2019,128262434,4
2019,128262436,4
2019,128262437,5
2019,128262439,3
2019,128262440,5
2019,128262443,4
2019,128262443,8
2019,128262445,5
2019,128262489,5
2019,128262492,5
2019,128262493,5
2019,128262497,4
2019,128262510,5
2019,128262511,5
2019,128262512,5
2019,128262513,5
2019,128262509,5
2019,128262508,5
2019,128262518,4
2019,128262522,5
2019,128262523,4
2019,128262524,5
2019,128262525,4
2019,128262526,4
2019,128262528,4
2019,128262529,3
2019,128262534,5
2019,128262542,5
2019,128262547,5
2019,128262555,4
2019,128262556,5
2019,128262560,5
2019,128262563,5
2019,128262558,4
2019,128262559,5
2019,128262561,5
2019,128262562,5
2019,128262570,5
2019,128262573,5
2019,128262575,5
2019,128262580,3
2019,128260865,4
2019,128260939,5
2019,128260937,5
2019,128261005,5
2019,128261037,5
2019,128261071,5
2019,128261091,5
2019,129258216,5
2019,129258267,5
2019,129258271,5
2019,129258276,5
2019,129258274,6
2019,129258275,5
2019,129258278,4
2019,132938349,4
2019,132938393,4
2019,132938396,4
2019,132938401,5
2019,132938412,5
2019,132938448,5
2019,128260902,4
2019,128260982,4
2019,128261015,4
2019,128261016,4
2019,128261014,4
2019,131328733,5
2019,131328749,5
2019,131328808,4
2019,131328847,5
2019,131328860,5
2019,131328901,6
2019,131328901,8
2019,131328908,5
2019,131328927,5
2019,131328931,5
2019,131328932,5
2019,131328773,5
2019,131328814,5
2019,131328851,5
2019,131328850,4
2019,131322786,6
2019,131328858,5
2019,131328878,4
2019,131328906,5
2019,131328905,4
2019,131328918,5
2019,131328936,4
2019,131328940,5
2019,131328941,5
2019,131328950,4
2019,131328953,8
2019,131328954,5
2019,131328970,5
2019,131328971,4
2019,131328981,5
2019,131328992,4
2019,129258214,5
2019,129256313,4
2019,131328743,4
2019,131328745,4
2019,130249659,5
2019,130249658,5
2019,130249657,5
2019,130249650,4
2019,130249651,5
2019,131328830,5
2019,131328839,4
2019,132928637,5
2019,132933773,4
2019,132928636,4
2019,132928642,5
2019,132938379,4
2019,132938379,8
2019,132933783,5
2019,132938411,5
2019,132938424,4
2019,132938440,5
2019,132938439,4
2019,132938444,5
2019,132938471,5
2019,132938489,5
2019,132938493,4
2019,132938496,5
2019,132938507,4
2019,132938509,5
2019,132938512,4
2019,132938513,5
2019,132938514,4
2019,132938537,5
2019,132938538,5
2019,132938546,5
2019,132938549,5
2019,132938550,5
2019,132938567,4
2019,132938574,5
2019,131322757,4
2019,131322756,5
2019,131328763,4
2019,131328826,5
2019,131328865,4
2019,131328876,5
2019,132928632,5
2019,132938436,4
2019,132938450,5
2019,132938464,4
2019,132938465,4
2019,132938474,5
2019,132938475,4
2019,132938553,4
2019,132938562,4
2019,132938575,4
2019,132938583,5
2019,132938584,5
2019,132938633,4
2019,132933853,4
2019,132938637,4
2019,132938645,5
2019,132938653,4
2019,132938656,4
2019,132938660,4
2019,132938665,4
2019,132938666,4
2019,132933887,5
2019,126821617,6
2019,126817518,5
2019,126812835,5
2019,126821639,5
2019,126821665,4
2019,126812889,5
2019,126821696,5
2019,126812890,5
2019,126821724,4
2019,126822939,4
2019,126817598,5
2019,126821754,5
2019,126821793,4
2019,126822248,5
2019,126822251,5
2019,132928622,6
2019,132928630,5
2019,132928631,5
2019,132928633,6
2019,132938382,5
2019,132928665,8
2019,132928665,4
2019,132938389,4
2019,132928671,5
2019,132938406,5
2019,132938404,5
2019,132928677,4
2019,132928677,2
2019,132938423,5
2019,125002211,5
2019,125002212,4
2019,125002224,5
2019,125002228,4
2019,125002241,5
2019,125002240,5
2019,125002249,4
2019,125002252,5
2019,125002256,5
2019,125002262,5
2019,125002268,5
2019,125002280,5
2019,125002290,4
2019,125002312,5
2019,125002313,4
2019,125002022,5
2019,125002094,4
2019,125002008,5
2019,125002082,5
2019,125006729,5
2019,125002079,5
2019,125002125,4
2019,125002155,4
2019,125002183,4
2019,125002190,5
2019,125002189,5
2019,125002192,5
2019,125002195,4
2019,125002200,4
2019,125002206,4
2019,125002209,5
2019,125002213,4
2019,125002215,4
2019,125002218,5
2019,125002219,5
2019,125002220,5
2019,125002225,4
2019,125002229,4
2019,125002230,4
2019,125002243,4
2019,125002258,4
2019,125002267,5
2019,125002276,4
2019,125002275,4
2019,125002281,5
2019,125002285,5
2019,125002286,5
2019,125002299,5
2019,125002305,4
2019,125002307,4
2019,125002319,4
2019,125002322,4
2019,125002323,5
2019,125002324,5
2019,125002325,5
2019,125002327,4
2019,125002328,4
2019,125002329,3
2019,125002330,5
2019,125002335,3
2019,125002334,5
2019,125002337,4
2019,125002339,4
2019,125002340,8
2019,125002344,4
2019,125002351,4
2019,125002352,5
2019,125002353,4
2019,125002356,5
2019,125002358,5
2019,125002359,5
2019,125002360,4
2019,125002361,4
2019,125002362,4
2019,125002364,4
2019,125002365,4
2019,125002367,4
2019,125002369,4
2019,125002372,4
2019,125002373,5
2019,125002375,5
2019,125002378,5
2019,125002379,5
2019,125002381,5
2019,125002385,4
2019,125002387,5
2019,125002388,5
2019,125002392,4
2019,125002393,5
2019,125002397,4
2019,125002398,5
2019,125002399,4
2019,125002400,5
2019,125002401,2
2019,125002401,4
2019,125002404,4
2019,125002406,2
2019,125002406,3
2019,125002411,4
2019,125002418,4
2019,125002422,5
2019,125002426,5
2019,125002425,5
2019,125002435,4
2019,125002437,3
2019,125002437,6
2019,125002440,5
2019,125002446,4
2019,125002456,5
2019,125002457,5
2019,125002460,5
2019,125002465,5
2019,125002467,4
2019,125002473,5
2019,125002474,4
2019,125002475,4
2019,125002477,5
2019,125002480,4
2019,125002482,5
2019,125002481,4
2019,125002488,5
2019,125002505,4
2019,125002504,4
2019,125002507,4
2019,125002508,5
2019,125002509,5
2019,125002510,5
2019,125002513,5
2019,125002514,5
2019,125002515,5
2019,125002523,5
2019,125002524,4
2019,125002525,4
2019,125002526,5
2019,125002530,5
2019,125002532,5
2019,125002542,5
2019,125002547,5
2019,125002548,5
2019,125002553,5
2019,125002556,5
2019,125002557,5
2019,125002564,4
2019,125002565,7
2019,125002565,1
2019,125002569,4
2019,125002572,4
2019,125002575,4
2019,125002577,4
2019,125002583,5
2019,125002584,5
2019,125002589,5
2019,125002587,5
2019,125002588,5
2019,125002595,5
2019,125002598,4
2019,125002601,5
2019,125002602,4
2019,125002603,5
2019,125002604,5
2019,125002606,4
2019,125002614,4
2019,125002615,5
2019,125002619,4
2019,125002618,4
2019,125002621,5
2019,125002624,4
2019,125002626,4
2019,125002625,4
2019,125002630,4
2019,125002632,4
2019,125002637,3
2019,125002642,5
2019,125002643,4
2019,125002644,4
2019,125002647,4
2019,125002648,5
2019,125002649,4
2019,125002655,4
2019,125002662,5
2019,125002663,4
2019,125002667,5
2019,125002673,5
2019,125002692,5
2019,125002701,4
2019,125002705,4
2019,125002706,5
2019,125002710,4
2019,125002713,4
2019,125002716,5
2019,125002717,5
2019,125002719,5
2019,125002722,5
2019,125002727,5
2019,125002730,5
2019,125002729,5
2019,125002732,5
2019,125002731,5
2019,125002734,5
2019,125002736,5
2019,125002737,2
2019,125002737,1
2019,125002740,5
2019,125002739,4
2019,125002746,5
2019,125002747,5
2019,125002750,5
2019,125002748,5
2019,125002745,5
2019,125002744,5
2019,125002749,5
2019,125002753,4
2019,125002755,5
2019,125002756,5
2019,125002757,5
2019,125002758,5
2019,125002760,4
2019,125002769,5
2019,125002772,4
2019,125002771,4
2019,125002793,5
2019,125002794,5
2019,125002804,5
2019,125002806,5
2019,125002811,5
2019,125002812,5
2019,125002814,4
2019,125002820,5
2019,125002823,1
2019,125002823,3
2019,125002831,5
2019,125002830,5
2019,125002835,5
2019,125002837,4
2019,125002838,4
2019,125002840,4
2019,125002843,5
2019,125002844,5
2019,125002845,5
2019,125002857,4
2019,125002859,4
2019,125002862,5
2019,125002868,5
2019,125002867,5
2019,125002872,5
2019,125017873,4
2019,125017874,5
2019,125017875,4
2019,125017877,4
2019,125017878,4
2019,125017882,5
2019,125017887,4
2019,125017888,5
2019,125017889,5
2019,125017892,5
2019,125017893,4
2019,125017895,4
2019,125017897,5
2019,125017896,5
2019,125017900,5
2019,125017901,5
2019,125017904,4
2019,125017906,4
2019,125017910,4
2019,125017911,4
2019,125017912,4
2019,125017913,5
2019,125017916,5
2019,125017917,4
2019,125017923,5
2019,125017926,5
2019,125017925,5
2019,125017933,4
2019,125017932,4
2019,125017934,4
2019,125017935,4
2019,125017936,4
2019,125017937,5
2019,125017941,5
2019,125017942,5
2019,125017943,8
2019,125017943,4
2019,125017944,4
2019,125017946,4
2019,125017945,4
2019,125017962,5
2019,125017963,4
2019,125017971,5
2019,125017982,5
2019,125017985,5
2019,125017987,5
2019,125017989,4
2019,125017990,5
2019,125017993,5
2019,125017997,4
2019,125017999,5
2019,125018008,5
2019,125018012,5
2019,125018044,4
2019,125018045,5
2019,125018047,4
2019,125018048,4
2019,125018049,4
2019,125018051,5
2019,125018053,5
2019,125018055,5
2019,125018056,5
2019,125018057,4
2019,125018058,5
2019,125018059,4
2019,125018061,5
2019,125018063,5
2019,125018071,4
2019,125018070,5
2019,125018076,5
2019,125018081,5
2019,125018079,5
2019,125018080,5
2019,125018090,5
2019,125018091,5
2019,125018097,5
2019,125018101,5
2019,125018103,4
2019,125018105,4
2019,125018108,4
2019,125018121,4
2019,125018122,4
2019,125018127,4
2019,125018141,4
2019,125018143,5
2019,125018144,5
2019,125018145,4
2019,125018151,4
2019,125018154,5
2019,125018156,5
2019,125018158,4
2019,125018159,5
2019,125018482,4
2019,125002065,5
2019,125018164,5
2019,125018167,5
2019,125018170,5
2019,125018177,5
2019,125018185,5
2019,125018186,4
2019,125018187,4
2019,125018192,4
2019,125018193,4
2019,125018198,4
2019,125018203,5
2019,125018205,5
2019,125018206,5
2019,125018207,4
2019,125018211,4
2019,125018212,4
2019,125018215,1
2019,125018216,4
2019,125018220,5
2019,125018225,4
2019,125018226,5
2019,125018227,4
2019,125018228,4
2019,125018229,4
2019,125018230,5
2019,125018234,5
2019,125018236,4
2019,125018237,4
2019,125018244,4
2019,125018247,5
2019,125018252,5
2019,125018253,4
2019,125018255,5
2019,125018258,4
2019,125018267,6
2019,125018267,8
2019,125018271,5
2019,125018270,5
2019,125018272,5
2019,125018279,5
2019,125018289,4
2019,125018291,5
2019,125018294,4
2019,125018295,5
2019,125018301,5
2019,125018305,4
2019,125018314,4
2019,125018313,5
2019,125018312,5
2019,125018318,5
2019,125018356,5
2019,125018371,4
2019,125018395,4
2019,125018410,5
2019,125018414,4
2019,125018415,5
2019,125018432,5
2019,125019802,4
2019,125006904,5
2019,125006903,5
2019,125006902,5
2019,125006901,4
2019,125019812,5
2019,125019814,5
2019,125019816,4
2019,125006884,4
2019,125014630,4
2019,125019811,4
2019,125019815,5
2019,125019823,5
2019,125019826,5
2019,125019825,5
2019,125019828,5
2019,125019829,5
2019,125019830,4
2019,125019833,5
2019,125019832,5
2019,125019831,5
2019,125019835,4
2019,125019837,2
2019,125019837,4
2019,125006929,5
2019,125019841,4
2019,125019842,5
2019,125019843,4
2019,125019844,4
2019,125019846,5
2019,125019847,5
2019,125019849,4
2019,125019852,4
2019,125019853,1
2019,125019857,4
2019,125019859,2
2019,125006947,4
2019,125019863,5
2019,125006948,5
2019,125006949,5
2019,125019865,4
2019,125019866,4
2019,125019869,3
2019,125018489,5
2019,125018491,4
2019,125006889,5
2019,125018492,4
2019,125018493,4
2019,125018498,4
2019,125018499,5
2019,125018503,4
2019,125018504,5
2019,125018510,5
2019,125018509,4
2019,125018514,4
2019,125018515,4
2019,125018518,4
2019,125018520,5
2019,125018521,5
2019,125018519,5
2019,125018523,4
2019,125018524,4
2019,125018527,5
2019,125018532,5
2019,125018534,4
2019,125018537,5
2019,125018540,3
2019,125018540,8
2019,125018540,7
2019,125018546,5
2019,125018557,5
2019,125018563,5
2019,125018574,4
2019,125018577,5
2019,125018580,4
2019,125018585,5
2019,125018586,8
2019,125018594,5
2019,125018595,4
2019,125018596,5
2019,125018600,4
2019,125018602,5
2019,125018606,5
2019,125018608,4
2019,125018612,4
2019,125018614,4
2019,125018616,5
2019,125018621,5
2019,125018622,4
2019,125018623,5
2019,125018625,4
2019,125018627,5
2019,125018628,5
2019,125018630,5
2019,125018637,5
2019,125018639,5
2019,125018644,4
2019,125018646,5
2019,125018645,5
2019,125018649,4
2019,125018648,5
2019,125018650,5
2019,125018651,4
2019,125018652,4
2019,125018671,5
2019,125018672,5
2019,125018674,4
2019,125018676,5
2019,125018698,5
2019,125018710,5
2019,125018713,4
2019,125018716,5
2019,125018718,5
2019,125018717,5
2019,125018728,5
2019,125018730,4
2019,125018735,5
2019,125018733,5
2019,125018734,5
2019,125018736,5
2019,125018737,4
2019,125018738,5
2019,125018742,4
2019,125018741,4
2019,125018743,5
2019,125018745,4
2019,125018746,5
2019,125018748,5
2019,125018747,5
2019,125018759,4
2019,125018762,5
2019,125018766,4
2019,125018767,5
2019,125018771,5
2019,125018773,5
2019,125018776,4
2019,125018775,4
2019,125018777,4
2019,125018778,5
2019,125018781,4
2019,125018780,4
2019,125018783,5
2019,125018792,5
2019,125018794,5
2019,125018801,4
2019,125018803,5
2019,125018806,4
2019,125018810,5
2019,125018809,5
2019,125018811,4
2019,125018813,5
2019,125018814,1
2019,125018815,5
2019,125018817,5
2019,125018818,5
2019,125018819,5
2019,125018820,4
2019,125018830,4
2019,125018842,5
2019,125018843,5
2019,125018848,4
2019,125018850,4
2019,125018851,5
2019,125018852,4
2019,125018853,4
2019,125018854,4
2019,125018859,4
2019,125018862,5
2019,125018863,4
2019,125018864,4
2019,125018865,4
2019,125018870,5
2019,125018877,4
2019,125018878,4
2019,125018884,4
2019,125018886,5
2019,125018888,5
2019,125018887,5
2019,125018891,5
2019,125018898,4
2019,125018897,4
2019,125018900,5
2019,125018902,4
2019,125018903,5
2019,125018904,5
2019,125018907,4
2019,125018908,5
2019,125018909,4
2019,125018912,5
2019,125018917,4
2019,125018918,5
2019,125018920,5
2019,125018921,4
2019,125018925,5
2019,125018927,5
2019,125018938,5
2019,125018940,5
2019,125018944,4
2019,125018945,4
2019,125018946,4
2019,125018947,5
2019,125018951,5
2019,125018953,5
2019,125018956,5
2019,125018958,5
2019,125018957,5
2019,125018961,4
2019,125018967,5
2019,125018978,4
2019,125018985,4
2019,125018995,4
2019,125018999,5
2019,125019003,5
2019,125019001,5
2019,125019002,5
2019,125019004,4
2019,125019016,5
2019,125019023,4
2019,125019025,4
2019,125019026,4
2019,125019027,5
2019,125019032,4
2019,125019037,5
2019,125019043,4
2019,125019051,4
2019,125019052,5
2019,125019053,4
2019,125019065,4
2019,125019074,4
2019,125019079,4
2019,125019081,4
2019,125019083,5
2019,125019084,5
2019,125019088,4
2019,125019092,4
2019,125019095,4
2019,125019096,4
2019,125019097,5
2019,125019098,5
2019,125019099,5
2019,134456775,4
2019,134456811,5
2019,134456812,5
2019,131322748,4
2019,131328724,5
2019,131328725,5
2019,131322759,4
2019,131328769,4
2019,131322771,4
2019,131322776,4
2019,131328852,4
2019,131322792,4
2019,131322796,1
2019,131322804,5
2019,131322807,5
2019,131322813,5
2019,131322818,5
2019,131322821,2
2019,131322822,5
2019,131322824,4
2019,131322825,5
2019,131322828,5
2019,131322830,5
2019,131322829,5
2019,131322837,5
2019,131322841,4
2019,131322842,4
2019,131322844,5
2019,131322843,4
2019,131329076,5
2019,131322847,5
2019,131322853,4
2019,131322858,4
2019,131322861,6
2019,131322862,5
2019,131322881,4
2019,131322886,5
2019,131322889,4
2019,125019101,4
2019,125019109,4
2019,125019111,4
2019,125019110,4
2019,125019114,4
2019,125019116,5
2019,125019115,5
2019,125019117,5
2019,125019126,3
2019,125019130,4
2019,125019133,4
2019,125019134,4
2019,125019136,4
2019,125019137,4
2019,125019139,4
2019,125019142,4
2019,125019144,4
2019,125019147,5
2019,125019149,4
2019,125019150,5
2019,125019159,5
2019,125019161,4
2019,125019162,4
2019,125019164,4
2019,125019163,4
2019,125019166,5
2019,125019172,3
2019,125019177,5
2019,125019203,4
2019,125019204,5
2019,125019208,5
2019,125019209,4
2019,125019211,4
2019,125019213,5
2019,125019212,5
2019,125019214,5
2019,125019215,4
2019,125019216,4
2019,125019217,5
2019,125019219,5
2019,125019220,4
2019,125019233,5
2019,125019239,5
2019,125019244,4
2019,125019250,4
2019,125019255,5
2019,125019256,4
2019,125019257,5
2019,125019259,4
2019,125019265,5
2019,125019268,4
2019,125019275,5
2019,125019271,5
2019,125019274,5
2019,125019273,5
2019,125019270,5
2019,125019272,5
2019,125019277,4
2019,125019278,4
2019,125019300,4
2019,125019302,4
2019,125019303,4
2019,125019308,4
2019,125019313,4
2019,125019320,5
2019,125019336,5
2019,125019360,5
2019,125019361,5
2019,125019362,4
2019,125019369,5
2019,125019372,5
2019,125019374,4
2019,125019375,4
2019,125019387,5
2019,125019392,5
2019,125019394,5
2019,125019400,5
2019,125019399,5
2019,125019401,5
2019,125019402,5
2019,125019407,5
2019,125019409,5
2019,125019411,4
2019,125019412,5
2019,125019426,5
2019,125019432,4
2019,125019434,4
2019,125019433,4
2019,125019436,5
2019,125019441,5
2019,125019447,5
2019,125019446,5
2019,125019450,5
2019,125019455,2
2019,125019456,4
2019,125019457,4
2019,125019458,4
2019,125019462,6
2019,125019464,5
2019,125019465,5
2019,125019475,4
2019,125019479,5
2019,125019482,5
2019,125019483,4
2019,125019486,5
2019,125019491,4
2019,125019490,4
2019,125019496,5
2019,125019495,4
2019,125019499,4
2019,125019504,4
2019,125019506,4
2019,125019508,4
2019,125019512,4
2019,125019514,5
2019,125019515,5
2019,125019516,5
2019,125019518,5
2019,125019517,5
2019,125019521,5
2019,125019522,5
2019,125019546,5
2019,125019547,5
2019,125019551,5
2019,125019552,5
2019,125019435,4
2019,125019437,4
2019,125019557,4
2019,125019560,4
2019,125019563,4
2019,125019567,4
2019,125019568,5
2019,125019574,5
2019,125019584,4
2019,125019594,4
2019,125019598,5
2019,125019600,4
2019,125019599,5
2019,125019603,4
2019,125019608,5
2019,125019611,1
2019,125019612,5
2019,125019617,4
2019,125019628,4
2019,125019630,5
2019,125019632,4
2019,125019634,4
2019,125019638,4
2019,125019646,4
2019,125019647,5
2019,125019650,5
2019,125019649,4
2019,125019659,4
2019,125019658,4
2019,125019660,5
2019,125019667,5
2019,125019671,4
2019,125019674,4
2019,125019676,4
2019,125019680,5
2019,125019684,5
2019,125019685,5
2019,125019691,4
2019,125019739,4
2019,125019753,5
2019,125019754,5
2019,125019758,5
2019,125019764,4
2019,125019765,5
2019,118161726,4
2019,118161739,4
2019,118161777,5
2019,118161788,4
2019,118161535,5
2019,118161544,1
2019,118161544,6
2019,118161568,5
2019,118161606,5
2019,118161614,5
2019,118161657,4
2019,118155735,5
2019,118155733,5
2019,118161667,5
2019,118161749,4
2019,118161758,5
2019,126817562,4
2019,126817591,5
2019,126817606,5
2019,126817637,5
2019,126817654,4
2019,126817661,4
2019,126817674,4
2019,126817687,5
2019,126817694,5
2019,126817695,5
2019,126817701,5
2019,126817712,5
2019,126817728,5
2019,126817746,5
2019,126821962,5
2019,126817769,4
2019,126821994,4
2019,126817787,5
2019,126817784,5
2019,126817782,6
2019,126817786,5
2019,126817783,5
2019,126817785,5
2019,126817793,4
2019,126817795,4
2019,126817796,5
2019,126817798,4
2019,126817804,4
2019,126822066,5
2019,126817819,6
2019,126817821,6
2019,126817823,4
2019,126817824,5
2019,126817825,5
2019,126817826,5
2019,126817827,4
2019,126822162,4
2019,126817830,4
