DATA_YEAR_x,ARRESTEE_ID,INCIDENT_ID,ARRESTEE_SEQ_NUM,ARREST_DATE,SEASON,ARREST_TYPE_ID,MULTIPLE_INDICATOR,OFFENSE_TYPE_ID_x,AGE_ID,AGE_NUM,SEX_CODE,RACE_ID,ETHNICITY_ID,RESIDENT_CODE,UNDER_18_DISPOSITION_CODE,CLEARANCE_IND,AGE_RANGE_LOW_NUM,AGE_RANGE_HIGH_NUM,ARREST_TYPE_CODE,ARREST_TYPE_NAME,OFFENSE_CODE,OFFENSE_NAME,CRIME_AGAINST,CT_FLAG,HC_FLAG,HC_CODE,OFFENSE_CATEGORY_NAME,OFFENSE_GROUP,DATA_YEAR_y,OFFENSE_ID,OFFENSE_TYPE_ID_y,ATTEMPT_COMPLETE_FLAG,LOCATION_ID,NUM_PREMISES_ENTERED,METHOD_ENTRY_CODE,LOCATION_NAME
2019,34055956,113384121,1,2019-04-06,spring,1,N,27,5,23,M,2,2,R,,,23,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,138485795,27,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,34055964,113384146,1,2019-04-07,spring,1,N,27,5,28,M,1,1,R,,,28,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,138485826,27,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,34056166,113384849,1,2019-04-27,spring,1,N,27,5,28,F,2,2,R,,,28,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,138501659,51,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,34056166,113384849,1,2019-04-27,spring,1,N,27,5,28,F,2,2,R,,,28,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,138501658,27,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,34052776,113389906,2,2019-06-19,spring,1,N,27,5,15,M,2,2,R,R,,15,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,138495577,27,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,34052776,113389906,2,2019-06-19,spring,1,N,27,5,15,M,2,2,R,R,,15,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,138495578,39,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,34052775,113389906,1,2019-06-19,spring,1,N,27,5,16,M,2,3,R,R,,16,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,138495577,27,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,34052775,113389906,1,2019-06-19,spring,1,N,27,5,16,M,2,3,R,R,,16,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,138495578,39,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,34052793,113389982,1,2019-06-22,summer,1,N,27,5,15,M,1,2,R,R,,15,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,138495674,51,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,34052793,113389982,1,2019-06-22,summer,1,N,27,5,15,M,1,2,R,R,,15,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,138495673,27,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,34052819,113390080,1,2019-06-24,summer,1,N,27,5,29,M,2,2,R,,,29,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,138495808,27,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,33184266,111310164,1,2019-02-19,winter,3,N,27,5,33,M,2,2,R,,,33,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,136130201,27,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,37614523,122506273,1,2020-01-29,winter,3,N,27,5,28,M,2,2,R,,,28,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,148246398,27,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,35638276,117069447,1,2019-08-01,summer,3,N,27,5,30,M,2,2,R,,,30,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,142129560,27,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,35638353,117069597,1,2019-08-12,summer,3,N,27,5,22,M,2,2,R,,,22,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,142129757,27,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,35638396,117069666,1,2019-08-08,summer,3,N,27,5,40,M,2,2,N,,,40,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,142129841,27,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,35638409,117069695,1,2019-08-22,summer,3,N,27,5,56,M,2,2,R,,,56,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,142129878,27,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,36564634,119775414,1,2019-11-10,autumn,3,N,27,5,31,M,1,2,R,,,31,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,145117618,27,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,36553098,119775248,1,2019-10-10,autumn,3,N,27,5,32,M,2,2,R,,,32,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,145122345,5,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,36553098,119775248,1,2019-10-10,autumn,3,N,27,5,32,M,2,2,R,,,32,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,145122344,27,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,37093390,121201602,1,2019-12-30,winter,3,N,27,5,20,M,2,2,R,,,20,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,146747424,27,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,37093390,121201602,1,2019-12-30,winter,3,N,27,5,20,M,2,2,R,,,20,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,146744797,39,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,36564549,119780069,1,2019-08-19,summer,3,N,27,5,22,M,2,2,R,,,22,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,145117422,27,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,36564549,119780069,1,2019-08-19,summer,3,N,27,5,22,M,2,2,R,,,22,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,145117424,5,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,36564551,119775276,1,2019-11-24,autumn,3,N,27,5,38,M,2,2,R,,,38,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,145117428,27,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,36564551,119775276,1,2019-11-24,autumn,3,N,27,5,38,M,2,2,R,,,38,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,145117429,51,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,36564615,119775388,1,2019-11-07,autumn,3,N,27,5,36,M,1,2,R,,,36,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,145117579,27,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,36564691,119775608,1,2019-11-14,autumn,3,N,27,5,19,M,2,2,R,,,19,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,145117852,27,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,36564711,119775687,1,2019-11-23,autumn,3,N,27,5,31,M,2,2,N,,,31,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,145117952,51,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,36564711,119775687,1,2019-11-23,autumn,3,N,27,5,31,M,2,2,N,,,31,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,145117951,27,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,34820454,115745674,1,2019-07-10,summer,3,N,27,5,22,M,2,2,R,,,22,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,140568610,5,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,34820454,115745674,1,2019-07-10,summer,3,N,27,5,22,M,2,2,R,,,22,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,140568609,39,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,36255162,118892133,1,2019-10-09,autumn,3,N,27,5,30,M,2,2,R,,,30,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,144125130,45,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,31981024,107364753,1,2019-01-11,winter,3,N,27,5,28,F,2,2,R,,,28,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,131757025,27,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,31981025,107364753,2,2019-01-11,winter,3,N,34,5,22,M,2,2,R,,,22,0,T,Taken INTO Custody,90J,Trespass of Real Property,Society,N,N,,Trespass of Real Property,B,2019,131757025,27,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,35958033,118007531,1,2019-09-13,summer,3,N,27,5,27,M,2,2,R,,,27,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,143125890,27,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,35963568,118007547,1,2019-09-19,summer,3,N,27,5,25,M,2,2,R,,,25,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,143125915,5,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,35638169,117069282,1,2019-08-01,summer,3,N,27,5,29,M,2,2,R,,,29,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,142129323,27,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,33184235,111310126,1,2019-02-28,winter,3,N,27,5,30,M,2,2,R,,,30,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,136125045,27,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,33184243,111310130,1,2019-02-26,winter,3,N,27,5,47,F,2,2,R,,,47,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,136131520,51,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,33184243,111310130,1,2019-02-26,winter,3,N,27,5,47,F,2,2,R,,,47,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,136131519,27,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,34056080,113384547,2,2019-04-24,spring,3,N,27,5,22,M,1,2,R,,,22,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,138501309,27,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,34056079,113384547,1,2019-04-24,spring,3,N,27,5,26,M,1,2,R,,,26,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,138501309,27,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,34056180,113384889,1,2019-04-29,spring,3,N,27,5,33,M,2,2,R,,,33,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,138501714,39,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,34056180,113384889,1,2019-04-29,spring,3,N,27,5,33,M,2,2,R,,,33,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,138501713,27,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,34056180,113384889,1,2019-04-29,spring,3,N,27,5,33,M,2,2,R,,,33,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,138501715,5,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,34056550,113401221,1,2019-06-04,spring,3,N,27,5,31,F,2,2,R,,,31,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,138503290,27,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,37098272,121193652,1,2019-12-24,winter,3,N,27,5,27,M,2,2,N,,,27,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,146744851,5,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,37098272,121193652,1,2019-12-24,winter,3,N,27,5,27,M,2,2,N,,,27,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,146744850,27,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,37098273,121193652,2,2019-12-29,winter,3,N,27,5,22,M,2,2,R,,,22,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,146744851,5,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,37098273,121193652,2,2019-12-29,winter,3,N,27,5,22,M,2,2,R,,,22,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,146744850,27,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,37102543,121193659,1,2019-12-03,autumn,3,N,27,5,25,M,2,2,R,,,25,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,146755975,27,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,37093367,121201547,4,2019-07-18,summer,3,N,27,5,21,M,2,2,R,,,21,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,146744725,39,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,37093367,121201547,4,2019-07-18,summer,3,N,27,5,21,M,2,2,R,,,21,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,146744723,27,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,37093366,121201547,3,2019-06-27,summer,3,N,27,5,21,M,2,2,R,,,21,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,146744725,39,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,37093366,121201547,3,2019-06-27,summer,3,N,27,5,21,M,2,2,R,,,21,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,2019,146744723,27,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,37098210,121201547,1,2019-04-21,spring,1,N,39,5,19,M,2,2,R,,,19,0,O,On View,520,Weapon Law Violations,Society,N,Y,,Weapon Law Violations,A,2019,146744725,39,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,37098210,121201547,1,2019-04-21,spring,1,N,39,5,19,M,2,2,R,,,19,0,O,On View,520,Weapon Law Violations,Society,N,Y,,Weapon Law Violations,A,2019,146744723,27,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,37102530,121201547,2,2019-04-21,spring,1,N,39,5,17,F,2,2,R,R,,17,0,O,On View,520,Weapon Law Violations,Society,N,Y,,Weapon Law Violations,A,2019,146744725,39,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,37102530,121201547,2,2019-04-21,spring,1,N,39,5,17,F,2,2,R,R,,17,0,O,On View,520,Weapon Law Violations,Society,N,Y,,Weapon Law Violations,A,2019,146744723,27,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,31981017,107372596,1,2019-01-09,winter,2,N,35,5,25,M,1,1,N,,,25,0,S,Summoned / Cited,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,2019,131757009,16,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,31981017,107372596,1,2019-01-09,winter,2,N,35,5,25,M,1,1,N,,,25,0,S,Summoned / Cited,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,2019,131757010,35,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,36255336,118892710,1,2019-10-19,autumn,2,N,35,5,27,F,1,2,R,,,27,0,S,Summoned / Cited,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,2019,144125850,35,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,36255421,118893069,1,2019-10-30,autumn,2,N,35,5,48,M,2,2,R,,,48,0,S,Summoned / Cited,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,2019,144131274,35,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,34052625,113389355,1,2019-06-02,spring,2,N,35,5,24,F,4,3,R,,,24,0,S,Summoned / Cited,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,2019,138494916,35,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,35966818,118021651,1,2019-09-20,summer,2,N,35,5,38,F,1,2,N,,,38,0,S,Summoned / Cited,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,2019,143137057,35,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,33182465,111317999,1,2019-03-11,winter,2,N,35,5,31,M,1,2,N,,,31,0,S,Summoned / Cited,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,2019,136130746,35,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,34056025,113384346,1,2019-04-13,spring,2,N,35,5,52,F,1,2,N,,,52,0,S,Summoned / Cited,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,2019,138486066,16,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,34056025,113384346,1,2019-04-13,spring,2,N,35,5,52,F,1,2,N,,,52,0,S,Summoned / Cited,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,2019,138486067,35,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,34056111,113384674,1,2019-04-23,spring,2,N,35,5,57,M,2,2,N,,,57,0,S,Summoned / Cited,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,2019,138501457,35,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,34056450,113385872,1,2019-05-24,spring,2,N,35,5,37,M,1,2,N,,,37,0,S,Summoned / Cited,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,2019,138502889,35,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,34052853,113390224,1,2019-06-28,summer,2,N,35,5,37,M,1,2,R,,,37,0,S,Summoned / Cited,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,2019,138495977,35,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,34052865,113390262,1,2019-06-30,summer,2,N,35,5,45,F,1,2,R,,,45,0,S,Summoned / Cited,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,2019,138496025,35,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,31975217,107368317,1,2019-01-12,winter,1,N,35,5,52,M,2,2,N,,,52,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,2019,131752404,35,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,31975217,107368317,1,2019-01-12,winter,1,N,35,5,52,M,2,2,N,,,52,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,2019,131752405,15,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,34811080,115747935,1,2019-07-11,summer,1,N,35,5,25,M,2,2,R,,,25,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,2019,140571703,35,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,34811136,115748139,1,2019-07-15,summer,1,N,35,5,37,M,2,2,R,,,37,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,2019,140571944,35,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,34811229,115748473,1,2019-07-22,summer,1,N,35,5,34,M,1,2,R,,,34,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,2019,140572332,35,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,34811263,115748636,1,2019-07-25,summer,1,N,35,5,42,M,1,2,R,,,42,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,2019,140572537,35,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,35963594,118011540,1,2019-09-02,summer,1,N,35,5,22,M,2,2,R,,,22,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,2019,143135615,35,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,35963658,118011685,1,2019-09-06,summer,1,N,35,5,33,M,1,2,R,,,33,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,2019,143135803,35,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,36564553,119775282,1,2019-10-09,autumn,1,N,35,5,23,M,2,2,R,,,23,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,2019,145117436,35,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,36564553,119775282,1,2019-10-09,autumn,1,N,35,5,23,M,2,2,R,,,23,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,2019,145117437,39,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,36564708,119775663,1,2019-11-13,autumn,1,N,35,5,44,M,2,2,R,,,44,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,2019,145117922,39,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,36564708,119775663,1,2019-11-13,autumn,1,N,35,5,44,M,2,2,R,,,44,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,2019,145117921,35,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,36564731,119775762,1,2019-11-16,autumn,1,N,35,5,32,M,1,2,N,,,32,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,2019,145118044,35,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,36564737,119775772,1,2019-11-17,autumn,1,N,35,5,25,M,1,2,N,,,25,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,2019,145118057,35,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,31971416,107364910,1,2019-01-26,winter,1,N,35,5,37,M,2,2,R,,,37,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,2019,131757203,35,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,33182479,111310527,1,2019-03-16,winter,1,N,35,5,38,F,2,2,R,,,38,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,2019,136132172,35,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,36255368,118892800,1,2019-10-22,autumn,1,N,35,5,48,M,2,2,R,,,48,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,2019,144125960,35,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,36255392,118892941,1,2019-10-26,autumn,1,N,35,5,28,F,1,2,N,,,28,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,2019,144126125,35,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,34052623,113389352,1,2019-06-02,spring,1,N,35,5,37,M,1,2,N,,,37,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,2019,138494913,35,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,35966780,118021484,1,2019-09-15,summer,1,N,35,5,23,M,1,1,N,,,23,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,2019,143136852,35,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,35966835,118021680,1,2019-09-20,summer,1,N,35,5,38,M,1,1,R,,,38,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,2019,143137090,35,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,35966901,118021929,1,2019-09-27,autumn,1,N,35,5,37,M,1,2,N,,,37,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,2019,143137396,35,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,34056356,113385544,1,2019-05-15,spring,1,N,35,5,31,M,1,2,R,,,31,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,2019,138502492,35,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,37102652,121194041,1,2019-12-28,winter,1,N,35,5,45,M,2,2,R,,,45,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,2019,146756431,35,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,37098375,121202005,1,2019-12-17,autumn,1,N,35,5,32,M,1,2,N,,,32,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,2019,146745277,35,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,34056501,113386050,1,2019-05-30,spring,1,N,35,5,45,M,2,2,R,,,45,0,O,On View,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,2019,138503102,35,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,37102643,121194006,1,2019-12-28,winter,2,N,34,5,20,M,1,1,R,,,20,0,S,Summoned / Cited,90J,Trespass of Real Property,Society,N,N,,Trespass of Real Property,B,2019,146756389,28,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,37102644,121194006,2,2019-12-28,winter,3,N,28,5,24,M,1,1,N,,,24,0,T,Taken INTO Custody,280,Stolen Property Offenses,Property,N,Y,,Stolen Property Offenses,A,2019,146756389,28,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,36255177,118892166,1,2019-10-02,autumn,1,N,34,5,22,M,2,2,N,,,22,0,O,On View,90J,Trespass of Real Property,Society,N,N,,Trespass of Real Property,B,2019,144125173,28,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,36255177,118892166,1,2019-10-02,autumn,1,N,34,5,22,M,2,2,N,,,22,0,O,On View,90J,Trespass of Real Property,Society,N,N,,Trespass of Real Property,B,2019,144125174,16,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,36255178,118892166,2,2019-10-02,autumn,1,N,28,5,19,M,2,2,R,,,19,0,O,On View,280,Stolen Property Offenses,Property,N,Y,,Stolen Property Offenses,A,2019,144125173,28,C,13,,,Highway/Road/Alley/Street/Sidewalk
2019,36255178,118892166,2,2019-10-02,autumn,1,N,28,5,19,M,2,2,R,,,19,0,O,On View,280,Stolen Property Offenses,Property,N,Y,,Stolen Property Offenses,A,2019,144125174,16,C,13,,,Highway/Road/Alley/Street/Sidewalk
